"sample.depths","sample.ages","Acer.saccharum.type","Acer.negundo","Acer.saccharinum.type","Alnus.incana.type","Alnus.viridis.type","Alnus.undiff.","Ambrosia.type","Artemisia","Betula","Carya","Amaranthaceae.undiff.","Corylus","Cupressaceae","Cyperaceae","Euphorbia","Fraxinus.nigra.type","Fraxinus.pennsylvanica.type","Fraxinus.undiff.","Poaceae.undiff.","Iva.xanthifolia.type","Larix","Melilotus.type","Morus","Ostrya.Carpinus","Picea","Pinus.subg..Pinus","Pinus.subg..Strobus","Pinus.undiff.","Platanus","Populus.balsamifera.type","Populus.tremuloides.type","Quercus","Rumex","Salix","Salsola","Tilia","Asteraceae.subf..Asteroideae.undiff.","Ulmus","Urtica.type","Vitis","Rosaceae.undiff.","Avena.type","Brassica","Cannabis.sativa.type","Plantago","Trifolium.repens.type","Triticum.type","Abies","Acer.rubrum","Impatiens","Juglans.cinerea","Zea.mays","Lythrum","Medicago","Trifolium.pratense","Iva.annua.type","Brassicaceae.undiff.","Asteraceae.subf..Cichorioideae","Sambucus","Thalictrum","Xanthium","Campanula.rotundifolia.type","Celtis","Ephedra.viridis.type","Humulus.type","Juglans.nigra","Liquidambar","Polygonum.lapathifolium.type","Tsuga","Apiaceae","Secale.type","Amorpha.type","Zanthoxylum.type","Castanea","Rhus","Fagus","Sarcobatus.vermiculatus","Ceanothus","Hydrophyllum","Lysimachia.thyrsiflora","Galium","Maclura.pomifera.type","Dalea.candida.type","Pedicularis","Ranunculaceae.undiff.","Tidestromia.type","Viburnum.rafinesquianum.type","Solanum.rostratum","Laportea.type","Ephedra.trifurca.type","Phlox","Comandra","Caryophyllaceae","Lilium.philadelphicum.type","Lycopus.type","Hypoxis","Dalea.purpurea.type","Anemone.quinquefolia.type","Campanula.aparinoides.type","Fabaceae.undiff.","Sisyrinchium","Stachys.type","Myricaceae","Parietaria","Zigadenus","Lysimachia.quadriflora.type","Pilea.type","Cornus.sericea.type","Polygonum.amphibium","Viburnum.opulus.type","Eriogonum","Shepherdia.argentea","Allium","Anemone.canadensis.type","Amelanchier.type","Nyssa","Ranunculaceae..tricolpate..undiff.","Populus.undiff.","Shepherdia.canadensis","Ribes","Ericaceae","Epilobium"
1290,5198,0.00598086124401914,0.00358851674641148,0.00119617224880383,0.0155502392344498,0.00239234449760766,0,0.0574162679425837,0.0933014354066986,0.0131578947368421,0,0.0382775119617225,0,0.0215311004784689,0.0729665071770335,0.00239234449760766,0.00358851674641148,0.00598086124401914,0.00358851674641148,0.202153110047847,0,0.00119617224880383,0,0.00239234449760766,0.0741626794258373,0.00119617224880383,0.0083732057416268,0.0191387559808612,0.0334928229665072,0.00358851674641148,0,0.00358851674641148,0.212918660287081,0,0.0203349282296651,0,0.00478468899521531,0.0143540669856459,0.027511961722488,0.00119617224880383,0,0.00119617224880383,0,0,0,0,0,0,0,0,0,0.00239234449760766,0,0,0,0,0.00358851674641148,0.00119617224880383,0,0,0,0.00119617224880383,0,0,0,0,0,0,0,0,0,0,0.0131578947368421,0,0,0,0,0.00119617224880383,0,0,0,0.00239234449760766,0.00119617224880383,0,0,0,0,0,0,0,0,0,0,0,0,0.00119617224880383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1310,5429,0.00957854406130268,0.00255427841634738,0.00127713920817369,0.00383141762452107,0.00383141762452107,0,0.0689655172413793,0.08301404853129,0.00255427841634738,0.00255427841634738,0.0446998722860792,0.00255427841634738,0.0178799489144317,0.0587484035759898,0.00255427841634738,0.00383141762452107,0.00255427841634738,0.00255427841634738,0.243933588761175,0.00255427841634738,0,0,0.00383141762452107,0.0523627075351213,0.00127713920817369,0.00893997445721584,0.0300127713920817,0.037037037037037,0.00127713920817369,0,0.0153256704980843,0.143039591315453,0.00127713920817369,0.0485312899106003,0,0.00510855683269476,0.0229885057471264,0.037037037037037,0,0.00510855683269476,0,0,0,0,0,0,0,0,0,0,0.00255427841634738,0,0,0,0,0,0,0,0,0.00127713920817369,0,0,0.00127713920817369,0,0.00255427841634738,0,0,0,0,0.00127713920817369,0,0.00893997445721584,0,0,0.00127713920817369,0,0.00383141762452107,0,0,0,0.00127713920817369,0,0,0,0.00127713920817369,0.00127713920817369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1330,5677,0.00720980533525595,0.00432588320115357,0,0.0100937274693583,0,0,0.0648882480173035,0.118240807498198,0.0100937274693583,0.00144196106705119,0.0418168709444845,0.00144196106705119,0.0100937274693583,0.0850757029560202,0,0.00720980533525595,0.00144196106705119,0.00288392213410238,0.193222782984859,0.00144196106705119,0,0,0.00432588320115357,0.0648882480173035,0.00360490266762797,0.0158615717375631,0.0245133381398702,0.0374909877433309,0,0,0.00865176640230714,0.129776496034607,0,0.0216294160057678,0,0.0144196106705119,0.030281182408075,0.0432588320115357,0.00865176640230714,0.00144196106705119,0.00288392213410238,0,0,0,0,0,0,0,0,0,0.00288392213410238,0,0,0,0,0.00144196106705119,0,0,0,0,0.00144196106705119,0,0.00144196106705119,0,0.00288392213410238,0.00144196106705119,0,0,0,0,0,0.0100937274693583,0,0,0,0.00144196106705119,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00144196106705119,0.00144196106705119,0,0,0,0,0,0.00144196106705119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1350,5943,0.00530503978779841,0.0013262599469496,0,0.00928381962864721,0.0026525198938992,0,0.0610079575596817,0.0729442970822281,0.00397877984084881,0.0013262599469496,0.0358090185676393,0.00397877984084881,0.0119363395225464,0.0490716180371353,0,0.00663129973474801,0.0026525198938992,0,0.242705570291777,0.0013262599469496,0,0,0.0013262599469496,0.0954907161803713,0.0019893899204244,0.0145888594164456,0.0112732095490716,0.019893899204244,0.0013262599469496,0.0026525198938992,0.013262599469496,0.209549071618037,0,0.0344827586206897,0,0.0106100795755968,0.0185676392572944,0.0212201591511936,0,0.0013262599469496,0.0013262599469496,0,0,0,0,0,0,0,0.0013262599469496,0,0,0,0,0,0,0.0013262599469496,0,0,0,0.0013262599469496,0,0,0,0,0,0,0,0.0013262599469496,0,0,0,0.0172413793103448,0,0,0.0013262599469496,0,0.0013262599469496,0,0,0,0.0013262599469496,0,0,0,0.0013262599469496,0,0,0,0,0,0,0,0.0013262599469496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1370,6226,0,0.0028169014084507,0,0.0028169014084507,0.0028169014084507,0,0.0535211267605634,0.12112676056338,0.0028169014084507,0.0028169014084507,0.0647887323943662,0.0028169014084507,0.0197183098591549,0.0507042253521127,0,0,0.00563380281690141,0,0.146478873239437,0,0.0028169014084507,0,0,0.0816901408450704,0,0.0112676056338028,0.00704225352112676,0.023943661971831,0,0,0.0169014084507042,0.219718309859155,0.0028169014084507,0.0676056338028169,0,0.0169014084507042,0.0140845070422535,0.028169014084507,0.00563380281690141,0.0028169014084507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0028169014084507,0,0,0,0,0.0028169014084507,0,0.00845070422535211,0,0,0,0,0,0,0,0,0,0,0,0,0.0028169014084507,0,0,0,0,0.0028169014084507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1390,6521,0.00369913686806412,0,0.00123304562268804,0.0061652281134402,0,0,0.0776818742293465,0.0974106041923551,0.0123304562268804,0.00123304562268804,0.0493218249075216,0.00246609124537608,0.0197287299630086,0.0431565967940814,0,0.00739827373612824,0.00246609124537608,0.00369913686806412,0.183723797780518,0.00123304562268804,0.00123304562268804,0,0.00123304562268804,0.183723797780518,0.00123304562268804,0.00369913686806412,0.0191122071516646,0.0339087546239211,0.00369913686806412,0,0.0110974106041924,0.13193588162762,0.00123304562268804,0.00986436498150432,0,0.00493218249075216,0.0197287299630086,0.0295930949445129,0.00123304562268804,0.00246609124537608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00246609124537608,0.00123304562268804,0,0,0,0.00123304562268804,0,0,0.00123304562268804,0,0,0,0,0,0,0,0.0110974106041924,0,0,0,0,0,0,0,0,0,0,0,0,0.00863131935881628,0,0,0,0,0,0,0,0,0,0,0,0.00123304562268804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1410,6823,0.00203873598369011,0,0,0.00611620795107034,0.00407747196738022,0,0.112130479102956,0.132517838939857,0.0142711518858308,0,0.0326197757390418,0.00611620795107034,0.0122324159021407,0.0448521916411825,0,0.0122324159021407,0.00611620795107034,0,0.17940876656473,0.00203873598369011,0,0,0.00203873598369011,0.0244648318042813,0.00305810397553517,0.0203873598369011,0.0142711518858308,0.0305810397553517,0.00203873598369011,0,0.0101936799184506,0.250764525993884,0.00407747196738022,0,0,0.00203873598369011,0.0122324159021407,0.0346585117227319,0.00203873598369011,0.00203873598369011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00203873598369011,0,0,0,0.00203873598369011,0,0,0,0,0,0,0.00815494393476045,0,0,0,0,0,0,0,0,0,0,0,0,0.00203873598369011,0,0,0,0,0,0,0,0,0,0,0,0.00203873598369011,0,0,0,0,0,0,0.00203873598369011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1430,7126,0.0033500837520938,0.0033500837520938,0,0.0033500837520938,0,0,0.144053601340034,0.207705192629816,0.0100502512562814,0,0.0837520938023451,0.0067001675041876,0,0.0201005025125628,0,0,0.0067001675041876,0.0033500837520938,0.174204355108878,0.0067001675041876,0,0,0,0.0067001675041876,0.0016750418760469,0.0268006700167504,0.0067001675041876,0.0234505862646566,0.0234505862646566,0,0.0067001675041876,0.120603015075377,0,0.0100502512562814,0,0.0033500837520938,0.0368509212730318,0.0469011725293132,0,0,0.0067001675041876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0067001675041876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1450,7426,0.00501882057716437,0.00250941028858218,0,0.00250941028858218,0.00125470514429109,0,0.0915934755332497,0.0903387703889586,0.0125470514429109,0.00250941028858218,0.0175658720200753,0.00250941028858218,0.00878293601003764,0.0464240903387704,0,0.0150564617314931,0.00250941028858218,0.00376411543287327,0.186951066499373,0,0,0,0,0.0288582183186951,0.00125470514429109,0.00250941028858218,0.0363864491844417,0.0225846925972397,0.00250941028858218,0.00125470514429109,0.00878293601003764,0.268506900878294,0,0.00376411543287327,0,0.0238393977415307,0.0175658720200753,0.055207026348808,0.00250941028858218,0.00250941028858218,0.00125470514429109,0,0,0,0,0,0,0,0,0,0.00125470514429109,0,0,0,0,0.00376411543287327,0,0,0,0.00125470514429109,0,0,0,0,0.00250941028858218,0,0,0,0,0,0,0.00376411543287327,0,0,0.00376411543287327,0,0.00125470514429109,0,0,0,0,0,0,0,0.00125470514429109,0,0,0,0.00250941028858218,0.00125470514429109,0,0,0,0.00125470514429109,0,0,0.00250941028858218,0,0,0.00125470514429109,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00125470514429109,0,0,0,0,0,0,0,0
1470,7721,0,0.00460829493087558,0.00230414746543779,0.0115207373271889,0,0,0.179723502304147,0.154377880184332,0.00921658986175115,0.00230414746543779,0.0714285714285714,0.00460829493087558,0.0207373271889401,0.0622119815668203,0,0.00230414746543779,0.00230414746543779,0.00230414746543779,0.108294930875576,0,0,0,0,0.00921658986175115,0,0.0230414746543779,0.0115207373271889,0.0207373271889401,0,0.00691244239631336,0.00460829493087558,0.138248847926267,0.00230414746543779,0.0161290322580645,0,0.0115207373271889,0.0253456221198157,0.0345622119815668,0.00230414746543779,0.00230414746543779,0.00691244239631336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0115207373271889,0,0,0,0,0,0,0,0,0.00230414746543779,0,0,0,0,0,0,0.0138248847926267,0,0,0.00230414746543779,0,0.00230414746543779,0,0,0,0,0,0.00230414746543779,0,0.00921658986175115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00230414746543779,0,0,0,0,0,0,0,0,0
1490,8008,0.0031413612565445,0,0,0.0104712041884817,0.00418848167539267,0.00418848167539267,0.094240837696335,0.131937172774869,0.00837696335078534,0.00209424083769634,0.037696335078534,0.00418848167539267,0.00837696335078534,0.0397905759162304,0,0.00837696335078534,0.00209424083769634,0,0.163350785340314,0.00209424083769634,0,0,0.00209424083769634,0.0209424083769634,0.00523560209424084,0.018848167539267,0.0209424083769634,0.0450261780104712,0.00209424083769634,0.00418848167539267,0.0104712041884817,0.18848167539267,0,0.0460732984293194,0,0.012565445026178,0.018848167539267,0.0418848167539267,0,0.00209424083769634,0.00418848167539267,0,0,0,0,0,0,0,0,0,0,0,0.00209424083769634,0,0,0,0,0,0,0,0,0,0.00209424083769634,0,0,0,0,0,0,0,0,0.0167539267015707,0,0,0,0,0.00418848167539267,0,0,0,0,0,0,0,0,0.00418848167539267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00209424083769634,0,0,0,0,0,0,0
1510,8287,0.00512820512820513,0.00256410256410256,0,0.00512820512820513,0.00256410256410256,0,0.0333333333333333,0.0666666666666667,0.00256410256410256,0.0102564102564103,0.0333333333333333,0.0153846153846154,0.0102564102564103,0.0615384615384615,0,0.00512820512820513,0.00769230769230769,0,0.130769230769231,0,0,0,0,0.0333333333333333,0,0.0358974358974359,0.0333333333333333,0.0282051282051282,0.00512820512820513,0.00769230769230769,0.0102564102564103,0.297435897435897,0,0.00769230769230769,0,0.0153846153846154,0.00769230769230769,0.0769230769230769,0.00256410256410256,0,0.00512820512820513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00256410256410256,0,0,0,0,0,0,0,0,0,0,0.0102564102564103,0,0,0,0,0.00256410256410256,0,0,0,0,0.00256410256410256,0,0,0,0,0,0,0,0.00256410256410256,0,0,0,0,0,0,0.00256410256410256,0,0,0,0,0,0,0,0,0,0,0.00512820512820513,0,0,0,0,0,0,0.00256410256410256,0.00256410256410256,0.00769230769230769,0,0,0,0,0
1530,8581,0.00408997955010225,0.00408997955010225,0,0.00408997955010225,0,0,0.0347648261758691,0.14519427402863,0.0143149284253579,0.00408997955010225,0.0408997955010225,0.00204498977505112,0.0081799591002045,0.0613496932515337,0,0.016359918200409,0,0.00204498977505112,0.151329243353783,0,0,0,0,0.016359918200409,0.00306748466257669,0.032719836400818,0.0102249488752556,0.0398773006134969,0.00204498977505112,0.0081799591002045,0.0204498977505112,0.194274028629857,0,0.0531697341513292,0,0.00613496932515337,0.0245398773006135,0.0613496932515337,0,0.00613496932515337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00408997955010225,0,0,0.00204498977505112,0.00408997955010225,0,0,0,0,0.00408997955010225,0,0,0,0,0,0,0.00613496932515337,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00204498977505112,0,0,0,0,0,0,0,0,0,0,0.00204498977505112,0,0,0,0,0.00204498977505112,0,0,0,0,0,0.00204498977505112,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1550,8904,0.0124902419984387,0,0,0.00624512099921936,0.00156128024980484,0,0.039032006245121,0.0281030444964871,0.0140515222482436,0.00156128024980484,0.0234192037470726,0.00468384074941452,0.0109289617486339,0.0374707259953162,0,0.0109289617486339,0.00312256049960968,0,0.104605776736924,0.00156128024980484,0.00156128024980484,0,0.00468384074941452,0.0468384074941452,0,0.0117096018735363,0.024199843871975,0.0226385636221702,0.00312256049960968,0.00312256049960968,0.0156128024980484,0.410616705698673,0,0.00936768149882904,0,0.00468384074941452,0.00624512099921936,0.107728337236534,0.00312256049960968,0,0,0,0,0,0,0,0,0,0,0,0.00156128024980484,0,0,0,0,0.00312256049960968,0,0,0,0,0.00156128024980484,0,0,0,0.00156128024980484,0,0,0,0,0,0,0.0109289617486339,0,0,0.00156128024980484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00156128024980484,0,0,0,0,0,0,0.00156128024980484,0,0,0.00156128024980484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1570,9257,0.00532386867790594,0,0,0.0106477373558119,0,0,0.0603371783496007,0.0390417036379769,0.0159716060337178,0.00709849157054126,0.0372670807453416,0.00887311446317657,0.0177462289263531,0.0248447204968944,0,0.0106477373558119,0,0,0.090505767524401,0,0,0,0.00177462289263532,0.0390417036379769,0.00709849157054126,0.028393966282165,0.00532386867790594,0.0239574090505768,0,0.00354924578527063,0.0301685891748004,0.326530612244898,0.00177462289263532,0.0106477373558119,0,0.00532386867790594,0.0106477373558119,0.152617568766637,0,0,0.00709849157054126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00354924578527063,0,0,0.00177462289263532,0,0,0,0,0,0,0,0,0,0,0,0,0.00354924578527063,0,0,0,0,0.00532386867790594,0,0,0,0,0,0,0,0,0,0,0,0,0.00177462289263532,0,0,0,0,0,0,0,0,0,0.00177462289263532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1590,9642,0.0133971291866029,0,0,0.00956937799043062,0,0,0.045933014354067,0.0229665071770335,0.030622009569378,0.0076555023923445,0.0114832535885167,0.00382775119617225,0.00956937799043062,0.0363636363636364,0,0.0267942583732057,0,0.00574162679425837,0.105263157894737,0,0,0,0.0114832535885167,0.0593301435406699,0.00478468899521531,0.0688995215311005,0.00956937799043062,0.0746411483253589,0,0.00191387559808612,0.0114832535885167,0.200956937799043,0,0.0114832535885167,0,0.00574162679425837,0.00191387559808612,0.181818181818182,0.00382775119617225,0.00574162679425837,0,0,0,0,0,0,0,0,0,0,0.00382775119617225,0,0,0,0,0,0,0,0,0.00191387559808612,0,0,0,0,0.00574162679425837,0,0,0,0,0,0,0.00191387559808612,0,0,0,0,0.00191387559808612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00191387559808612,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1610,10060,0.013381369016984,0,0.00308800823468863,0.0144107050952136,0.00205867215645908,0,0.0205867215645908,0.0329387545033453,0.0864642305712815,0.0154400411734431,0.013381369016984,0.0267627380339681,0.00823468862583634,0.0226453937210499,0,0.0277920741121976,0.00102933607822954,0,0.0339680905815749,0,0.00308800823468863,0,0.00205867215645908,0.0689655172413793,0.0072053525476068,0.0648481729284611,0.0102933607822954,0.036026762738034,0,0.0174987133299022,0,0.192485846628924,0,0.0174987133299022,0,0.0144107050952136,0.00205867215645908,0.232629953679876,0.00205867215645908,0,0,0,0,0,0,0,0,0.000514668039114771,0,0,0.00205867215645908,0,0,0,0,0,0,0,0,0,0,0,0.00205867215645908,0,0,0.00102933607822954,0,0,0,0,0,0,0,0,0,0,0.00102933607822954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1630,10512,0.00990643918547056,0.00330214639515685,0,0.00550357732526142,0,0,0.00880572372041827,0.0110071546505228,0.152999449642267,0.00770500825536599,0.00440286186020914,0.015410016510732,0.00770500825536599,0.00990643918547056,0,0.0781507980187122,0,0.00110071546505228,0.00880572372041827,0,0.00550357732526142,0,0,0.0220143093010457,0.00440286186020914,0.0286186020913594,0.00220143093010457,0.0489818381948266,0.00110071546505228,0.0165107319757843,0.00440286186020914,0.351128233351679,0,0.00550357732526142,0,0.00330214639515685,0.00220143093010457,0.160704457897633,0.00110071546505228,0,0,0,0,0,0.00110071546505228,0,0,0.00330214639515685,0,0,0.00220143093010457,0,0,0,0,0.00110071546505228,0,0,0,0,0,0,0.00330214639515685,0,0.00110071546505228,0,0,0,0,0.00110071546505228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00440286186020914,0,0,0,0
1650,10988,0.00197628458498024,0.0217391304347826,0,0.0810276679841897,0.00197628458498024,0,0.00988142292490119,0.0197628458498024,0.193675889328063,0,0.00988142292490119,0.0296442687747036,0.0177865612648221,0.0237154150197628,0,0.0968379446640316,0,0,0.0217391304347826,0.00197628458498024,0.0296442687747036,0,0.00197628458498024,0.0158102766798419,0.108695652173913,0.0158102766798419,0,0.0177865612648221,0,0.144268774703557,0.00592885375494071,0.0276679841897233,0,0.0118577075098814,0,0,0.00197628458498024,0.0632411067193676,0,0,0.00395256916996047,0,0,0,0,0,0,0.00790513833992095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00197628458498024,0,0.00395256916996047,0,0,0,0,0,0,0.00197628458498024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00395256916996047,0,0,0
1670,11466,0,0,0.00303490136570561,0.0698027314112291,0,0,0,0.0576631259484067,0.169954476479514,0,0.00606980273141123,0.0151745068285281,0.0424886191198786,0.0273141122913505,0,0.0151745068285281,0.00303490136570561,0,0.0455235204855842,0,0.0652503793626707,0,0,0.0212443095599393,0.176024279210926,0.00303490136570561,0,0,0,0.094081942336874,0.0667678300455235,0.0151745068285281,0,0.0151745068285281,0,0,0.0151745068285281,0.0273141122913505,0.00303490136570561,0,0,0,0,0,0,0,0,0.00606980273141123,0,0,0,0,0,0,0,0.00303490136570561,0,0,0,0,0,0,0,0,0.0121396054628225,0,0,0,0,0.00303490136570561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0151745068285281,0,0.00303490136570561,0,0
1690,11942,0,0,0,0.0228245363766049,0,0,0,0.0542082738944365,0.0998573466476462,0,0.00285306704707561,0.00855920114122682,0.0399429386590585,0.0542082738944365,0,0.0370898716119829,0,0,0.0485021398002853,0,0.0199714693295292,0,0,0.0114122681883024,0.392296718972896,0.014265335235378,0,0,0.00285306704707561,0.0684736091298146,0.0313837375178317,0.0285306704707561,0,0.0171184022824536,0,0,0.00570613409415121,0.0114122681883024,0.00285306704707561,0,0.014265335235378,0,0,0,0,0,0,0.00285306704707561,0,0,0,0,0,0,0,0,0,0,0,0.00285306704707561,0,0,0,0,0,0,0,0,0,0.00285306704707561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00285306704707561,0
1710,12418,0,0,0.00152905198776758,0.00764525993883792,0.00458715596330275,0,0.0244648318042813,0.0703363914373089,0.125382262996942,0,0.00611620795107034,0.0152905198776758,0.0519877675840979,0.0657492354740061,0,0.0672782874617737,0,0,0.0336391437308868,0,0.0152905198776758,0,0,0.0229357798165138,0.333333333333333,0.00152905198776758,0.00152905198776758,0.00305810397553517,0,0.0535168195718654,0,0.0382262996941896,0,0.0214067278287462,0,0,0.00611620795107034,0.00764525993883792,0.0091743119266055,0,0.00458715596330275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00152905198776758,0,0,0,0,0.00305810397553517,0,0,0,0,0,0,0,0,0,0,0,0.00152905198776758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00152905198776758,0,0,0
1725,12774,0,0,0,0,0.00359712230215827,0,0.0431654676258993,0.0503597122302158,0.00359712230215827,0,0.00359712230215827,0.00719424460431655,0.0323741007194245,0.0575539568345324,0,0.0647482014388489,0,0,0.0287769784172662,0,0.0413669064748201,0,0,0.0143884892086331,0.517985611510791,0,0,0.00539568345323741,0,0.039568345323741,0,0.0287769784172662,0,0.00719424460431655,0,0,0.00359712230215827,0.0107913669064748,0,0,0.0107913669064748,0,0,0,0,0,0,0.00359712230215827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00719424460431655,0,0.0107913669064748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00359712230215827
