"sample.depths","sample.ages","Ambrosia.type","Betula","Carya","Amaranthaceae.undiff.","Clethra","Cyrilla.racemiflora","Ericaceae","Fraxinus.undiff.","Gordonia","Ilex","Iva.xanthifolia.type","Liquidambar","Nyssa","Ostrya.Carpinus","Pinus.undiff.","Planera.aquatica","Quercus","Rumex","Sambucus","Taxodium","Asteraceae.subf..Asteroideae.undiff.","Ulmus","Vitis","Alnus","Myrica","Populus","Poaceae","Cyperaceae.undiff.","Iva.frutescens.type","Cupressaceae.undiff.","Pinus.subg..Pinus.undiff.","Artemisia","Celtis","Cephalanthus","Platanus","Sapindus","Serenoa","Liliaceae","Fagus","Polygonum.amphibium","Salix","Thalictrum","Acer.undiff.","Castanea","Lechea","Urtica.type","Xanthium","Rosaceae","Primula","Rhus","Symplocos","Apiaceae.undiff.","Anacardiaceae.undiff.","Betulaceae.undiff.","Moraceae","Hypericum","Juglans.nigra","Mimosaceae","Rutaceae","Combretaceae.Melastomataceae","Styloceras","Rhamnaceae.undiff.","Phoradendron","Chamaecrista.type","Arecaceae.undiff.","Acer.negundo","Pinus.clausa.type","Polygonella.fimbriata.type","Corylus","Myrtaceae.undiff.","Osmanthus","Brassicaceae","Malvaceae","Polygonella.polygama.type","Eugenia","Viburnum","Tilia","Cornus.sericea.type","Magnolia","Caryophyllaceae","Ranunculaceae.undiff.","Dodonaea","Lamiaceae","Pistacia","Liriodendron","Acer.saccharum.type","Urticaceae","Plantago","Pinaceae.undiff.","Picea","Pinus.subg..Strobus","Acer.rubrum","Asteraceae.subf..Cichorioideae","Tsuga","Urticales.undiff.","Viscaceae.undiff.","Itea","Rubiaceae.undiff.","Gomphrena.type","Fraxinus.nigra.type","Galium","Campanulaceae","Dalea","Parthenocissus","Myrsine","Sisyrinchium","Ceanothus","Onagraceae","Euphorbia","Ceratiola.ericoides.type","Fabaceae.undiff.","Solanaceae","Abies","Araliaceae","Eriogonum"
1065,NA,0.00462962962962963,0.00462962962962963,0.0416666666666667,0.00154320987654321,0,0.00154320987654321,0,0.00308641975308642,0.00154320987654321,0.00925925925925926,0,0.0401234567901235,0.00925925925925926,0.00462962962962963,0.237654320987654,0.0108024691358025,0.296296296296296,0,0,0.0432098765432099,0.104938271604938,0,0.00154320987654321,0.00154320987654321,0.0138888888888889,0,0.12037037037037,0.00308641975308642,0.00154320987654321,0.00462962962962963,0,0,0,0,0.00462962962962963,0,0,0,0,0,0,0.00154320987654321,0,0.00925925925925926,0,0,0.00154320987654321,0,0,0,0,0,0,0.00154320987654321,0,0,0,0,0,0.00925925925925926,0,0,0,0,0,0,0.00308641975308642,0,0.00308641975308642,0,0,0,0,0,0.00154320987654321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00154320987654321,0,0,0,0,0,0,0.00154320987654321,0,0,0,0,0
1075,NA,0,0.00321027287319422,0.0208667736757624,0,0,0,0.00160513643659711,0.00321027287319422,0,0.00160513643659711,0,0.0192616372391653,0.00481540930979133,0,0.179775280898876,0.00642054574638844,0.345104333868379,0,0,0.0128410914927769,0.215088282504013,0.00642054574638844,0.00481540930979133,0.00160513643659711,0.00642054574638844,0,0.130016051364366,0.00321027287319422,0,0,0,0,0,0,0,0,0,0,0.00321027287319422,0,0,0,0,0.00481540930979133,0,0,0,0.0160513643659711,0,0,0,0,0,0,0,0,0,0,0,0.00160513643659711,0,0,0,0.00160513643659711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00642054574638844,0,0,0,0,0,0,0,0,0,0,0
1095,NA,0.02,0,0.04,0.005,0,0,0,0.005,0,0.185,0,0.05,0.005,0.05,0.165,0,0.175,0,0,0,0.04,0,0,0.005,0,0,0.005,0,0.215,0,0,0,0,0,0,0,0,0,0.015,0.005,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1105,NA,0,0,0.25,0.0131578947368421,0,0,0,0,0,0.0131578947368421,0,0.131578947368421,0,0.0657894736842105,0.0789473684210526,0,0.131578947368421,0,0,0,0.0131578947368421,0,0,0.0131578947368421,0.0263157894736842,0,0.0263157894736842,0.0263157894736842,0.0789473684210526,0.0263157894736842,0,0,0,0,0,0,0,0,0.0394736842105263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0131578947368421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0263157894736842,0.0131578947368421,0,0,0,0,0,0.0131578947368421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1115,NA,0.0110864745011086,0,0.0753880266075388,0.00886917960088692,0,0,0,0.0110864745011086,0,0,0,0.048780487804878,0.00221729490022173,0.0266075388026608,0.0288248337028825,0,0.518847006651885,0,0,0.00665188470066519,0.0421286031042129,0.00443458980044346,0,0.0110864745011086,0.00665188470066519,0,0.0110864745011086,0.00886917960088692,0.119733924611973,0.00221729490022173,0,0.00221729490022173,0,0,0,0,0,0,0.0155210643015521,0,0,0,0,0,0,0,0.00221729490022173,0.00221729490022173,0,0,0.00665188470066519,0,0,0.00443458980044346,0,0,0.0177383592017738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00221729490022173,0,0.00221729490022173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1125,NA,0.015625,0,0.05859375,0.00390625,0,0.00390625,0,0.00390625,0,0,0,0.015625,0.00390625,0.01953125,0.046875,0,0.453125,0,0,0,0.0625,0.01171875,0,0.01171875,0,0,0.05078125,0,0.19921875,0.0078125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0078125,0,0,0,0,0,0.00390625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0078125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0078125,0,0,0,0,0,0,0.00390625,0,0,0,0
1144,NA,0,0.0136986301369863,0.0136986301369863,0,0,0,0,0.0547945205479452,0,0,0,0.0547945205479452,0,0.0136986301369863,0.219178082191781,0.0136986301369863,0.205479452054795,0,0,0,0.0821917808219178,0,0,0.0273972602739726,0.0273972602739726,0,0.0684931506849315,0.0136986301369863,0.164383561643836,0,0,0,0,0,0,0,0,0,0.0136986301369863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0136986301369863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1155,NA,0.0208695652173913,0.00347826086956522,0.0208695652173913,0.00347826086956522,0,0,0,0.00347826086956522,0,0,0,0.00869565217391304,0.00347826086956522,0.00173913043478261,0.365217391304348,0,0.201739130434783,0,0,0.00347826086956522,0.0782608695652174,0.00521739130434783,0,0,0.00869565217391304,0,0.12695652173913,0.0139130434782609,0.0939130434782609,0.00695652173913044,0.00869565217391304,0.00173913043478261,0.00173913043478261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00347826086956522,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00347826086956522,0,0,0,0,0,0,0,0.00173913043478261,0.00173913043478261,0,0,0,0,0,0,0,0,0,0,0,0.00173913043478261,0,0.00173913043478261,0.00173913043478261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00173913043478261,0,0,0
1162,NA,0.0220472440944882,0.0047244094488189,0.0173228346456693,0.0031496062992126,0,0,0,0.0015748031496063,0,0.0031496062992126,0,0.0409448818897638,0.0047244094488189,0.0110236220472441,0.530708661417323,0,0.102362204724409,0,0,0.0015748031496063,0.0724409448818898,0.0047244094488189,0,0.0031496062992126,0.0015748031496063,0,0.118110236220472,0.0094488188976378,0.0047244094488189,0,0.0110236220472441,0.0015748031496063,0,0,0,0,0,0,0.0204724409448819,0,0.0015748031496063,0,0,0,0,0,0,0,0,0,0,0.0015748031496063,0,0,0,0,0.0015748031496063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0031496062992126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0015748031496063,0,0,0,0,0
1175,NA,0.00436681222707424,0.00145560407569141,0.0276564774381368,0,0.00582241630276565,0.00145560407569141,0.00145560407569141,0.00291120815138282,0,0.00582241630276565,0,0.0363901018922853,0,0.0131004366812227,0.556040756914119,0,0.125181950509461,0,0,0.00582241630276565,0.0334788937409025,0,0,0.00436681222707424,0.0203784570596798,0,0.0771470160116448,0.00436681222707424,0.00582241630276565,0.00727802037845706,0.0363901018922853,0.00291120815138282,0,0,0.00145560407569141,0,0,0,0.0116448326055313,0,0,0,0,0,0,0,0,0.00145560407569141,0,0,0,0,0,0,0,0,0.00436681222707424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00145560407569141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1185,NA,0.00829383886255924,0.0023696682464455,0.0165876777251185,0.00118483412322275,0,0.00592417061611374,0.0023696682464455,0.0023696682464455,0,0.00118483412322275,0,0.0118483412322275,0.0023696682464455,0.004739336492891,0.52132701421801,0,0.277251184834123,0,0,0.0355450236966825,0.0201421800947867,0.00355450236966825,0.00118483412322275,0.00118483412322275,0.014218009478673,0,0.04739336492891,0.0023696682464455,0,0.00592417061611374,0,0,0,0,0,0,0.00118483412322275,0,0.0023696682464455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0023696682464455,0,0,0,0,0,0,0.00118483412322275,0,0,0,0.00118483412322275,0,0,0,0,0,0,0,0.00118483412322275,0,0.00118483412322275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1195,NA,0,0.00139275766016713,0.0250696378830084,0.00139275766016713,0,0.0139275766016713,0.00139275766016713,0,0,0.0181058495821727,0,0.0236768802228412,0.00417827298050139,0.00417827298050139,0.562674094707521,0,0.139275766016713,0,0,0.0571030640668524,0.0306406685236769,0,0,0.00557103064066852,0.00835654596100279,0.00139275766016713,0.0571030640668524,0.00696378830083565,0,0.00278551532033426,0,0.00139275766016713,0,0,0.00139275766016713,0,0,0,0.0194986072423398,0,0,0,0,0,0,0,0,0.00278551532033426,0,0,0,0.00139275766016713,0,0.00139275766016713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00278551532033426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00139275766016713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00139275766016713,0.00139275766016713,0
1205,NA,0.00695652173913044,0.0139130434782609,0.04,0,0,0.0139130434782609,0.00521739130434783,0.0156521739130435,0,0.0104347826086957,0,0.0382608695652174,0.00347826086956522,0.00173913043478261,0.413913043478261,0,0.215652173913043,0,0,0.0939130434782609,0.0191304347826087,0.00521739130434783,0,0.00347826086956522,0.0173913043478261,0,0.0365217391304348,0.00695652173913044,0.00173913043478261,0.00173913043478261,0,0.00173913043478261,0,0,0,0,0,0,0.00173913043478261,0,0.00173913043478261,0,0,0.00173913043478261,0,0,0,0.00173913043478261,0,0.00173913043478261,0,0,0,0.0104347826086957,0,0,0,0,0,0.00347826086956522,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00173913043478261,0,0,0,0,0,0,0,0,0.00347826086956522,0,0,0,0.00173913043478261,0,0,0,0,0.00173913043478261,0,0,0,0,0,0,0,0.00173913043478261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1215,NA,0.00158730158730159,0.0222222222222222,0.0142857142857143,0.00158730158730159,0,0,0,0.00793650793650794,0,0,0,0.0206349206349206,0.00476190476190476,0.00952380952380952,0.285714285714286,0.00476190476190476,0.368253968253968,0,0,0.0936507936507937,0.046031746031746,0,0.00476190476190476,0,0,0,0.0476190476190476,0.0285714285714286,0.00158730158730159,0.00158730158730159,0.0206349206349206,0,0,0,0.00158730158730159,0,0.00317460317460317,0,0.00158730158730159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00317460317460317,0,0,0,0,0,0,0,0.00317460317460317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00158730158730159,0,0,0,0,0,0,0,0,0,0,0
1225,NA,0.00711743772241993,0.0231316725978648,0.0177935943060498,0,0,0,0.00177935943060498,0.0142348754448399,0,0.00177935943060498,0,0.0177935943060498,0.00355871886120996,0.0106761565836299,0.318505338078292,0.0160142348754448,0.241992882562278,0,0,0.104982206405694,0.0338078291814947,0.00177935943060498,0.00355871886120996,0,0.00889679715302491,0,0.0444839857651246,0.00533807829181495,0,0.00177935943060498,0.096085409252669,0,0,0.00177935943060498,0,0.00177935943060498,0,0,0.00177935943060498,0,0,0,0,0,0,0,0,0.00177935943060498,0,0.00533807829181495,0.00177935943060498,0,0,0,0,0,0,0,0,0.00355871886120996,0,0,0,0,0.00177935943060498,0,0,0.00177935943060498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00177935943060498,0,0,0,0,0,0,0.00177935943060498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1245,NA,0.00562851782363977,0.0206378986866792,0.0131332082551595,0,0,0,0,0.00938086303939963,0,0,0,0.026266416510319,0.00187617260787992,0.0075046904315197,0.390243902439024,0.0075046904315197,0.165103189493433,0,0.00187617260787992,0.0544090056285178,0.075046904315197,0.00375234521575985,0,0,0.0112570356472795,0,0.0619136960600375,0.0150093808630394,0,0.0168855534709193,0.0919324577861163,0.00187617260787992,0.00562851782363977,0,0,0,0,0,0,0,0.00187617260787992,0,0,0.00187617260787992,0,0,0,0,0,0,0.00187617260787992,0,0,0,0,0,0,0,0,0.00187617260787992,0,0,0,0,0,0,0,0.00375234521575985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00187617260787992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1260,NA,0.00186567164179104,0.0391791044776119,0.0167910447761194,0,0,0,0.00746268656716418,0.0111940298507463,0,0,0,0.00932835820895522,0.00559701492537313,0.00373134328358209,0.218283582089552,0.00746268656716418,0.21455223880597,0.00186567164179104,0,0.083955223880597,0.0541044776119403,0.00373134328358209,0,0.00186567164179104,0,0,0.0354477611940298,0.0186567164179104,0,0.0242537313432836,0.218283582089552,0,0.00186567164179104,0,0,0,0,0.00186567164179104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00186567164179104,0,0,0,0,0,0,0,0,0,0,0,0.00186567164179104,0,0,0,0,0,0,0,0.00186567164179104,0.00186567164179104,0,0,0,0,0,0,0.00373134328358209,0,0,0.00373134328358209,0,0,0,0,0,0,0,0,0,0,0,0.00186567164179104,0,0,0,0,0.00186567164179104,0,0,0,0,0,0,0
1283,NA,0,0.0297029702970297,0.0118811881188119,0.00198019801980198,0,0.00198019801980198,0,0.00792079207920792,0,0.00198019801980198,0,0.0158415841584158,0,0,0.372277227722772,0.0099009900990099,0.172277227722772,0,0,0.112871287128713,0.0455445544554455,0,0,0.00396039603960396,0.0099009900990099,0,0.0792079207920792,0.0118811881188119,0.00198019801980198,0.00792079207920792,0.0811881188118812,0,0,0,0,0.00198019801980198,0,0,0.00198019801980198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00198019801980198,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00198019801980198,0.00198019801980198,0,0,0,0,0,0,0,0,0,0,0,0.00198019801980198,0,0,0,0.00792079207920792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1303,NA,0,0.0115606936416185,0.00578034682080925,0.00578034682080925,0,0,0,0.00578034682080925,0,0,0,0.0115606936416185,0,0,0.375722543352601,0,0.213872832369942,0,0,0.00578034682080925,0.0982658959537572,0.00578034682080925,0,0,0,0,0.115606936416185,0.0173410404624277,0,0.0173410404624277,0.104046242774566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00578034682080925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1313,NA,0.00324675324675325,0.00324675324675325,0.00324675324675325,0.00324675324675325,0,0.00324675324675325,0,0.00324675324675325,0,0.00974025974025974,0,0.0064935064935065,0,0.0064935064935065,0.363636363636364,0,0.337662337662338,0,0,0,0.090909090909091,0,0.00324675324675325,0,0.00974025974025974,0,0.116883116883117,0.00974025974025974,0,0.00974025974025974,0.0064935064935065,0.00324675324675325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00324675324675325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00324675324675325
1323,NA,0.00312989045383412,0.0109546165884194,0.00312989045383412,0,0,0.00156494522691706,0,0.00312989045383412,0,0.0312989045383412,0,0.0140845070422535,0.00312989045383412,0.00312989045383412,0.422535211267606,0.00156494522691706,0.273865414710485,0,0,0.00156494522691706,0.0782472613458529,0,0,0,0.00625978090766823,0,0.128325508607199,0.00156494522691706,0,0.00156494522691706,0,0.00156494522691706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00312989045383412,0,0.00156494522691706,0,0.00156494522691706,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00156494522691706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00156494522691706
1333,NA,0.00470588235294118,0.00470588235294118,0.00470588235294118,0.00235294117647059,0,0,0,0,0,0.00705882352941176,0,0,0,0.00235294117647059,0.188235294117647,0.00235294117647059,0.550588235294118,0,0,0,0.0964705882352941,0,0.00235294117647059,0,0.00235294117647059,0,0.0847058823529412,0.00470588235294118,0,0.00235294117647059,0.00941176470588235,0,0,0,0,0,0.0282352941176471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00235294117647059,0,0,0,0
1343,NA,0.00273224043715847,0.0136612021857923,0.00819672131147541,0.00273224043715847,0,0,0,0,0,0,0,0,0.00273224043715847,0,0.508196721311475,0,0.0628415300546448,0,0,0,0.218579234972678,0,0,0,0.00273224043715847,0,0.136612021857924,0.00819672131147541,0.00273224043715847,0.0109289617486339,0,0,0,0,0,0,0.00546448087431694,0,0,0,0,0,0,0.00273224043715847,0,0,0.00273224043715847,0,0,0,0.00273224043715847,0,0,0.00273224043715847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00273224043715847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
