"sample.depths","sample.ages","Abies","Acer.saccharum.type","Acer.rubrum","Alnus.incana.type","Alnus.viridis.type","Ambrosia.type","Betula","Carya","Castanea","Corylus","Cyperaceae","Fagopyrum","Fagus","Fraxinus..tetracolpate.","Fraxinus..tricolpate.","Galium","Poaceae.undiff.","Juglans.cinerea","Larix","Ledum.Chamaedaphne.calyculata","Ostrya.Carpinus","Picea","Pinus.subg..Pinus","Pinus.subg..Strobus","Pinus.undiff.","Populus.balsamifera.type","Populus.tremuloides.type","Quercus","Rumex","Salix","Thalictrum","Tsuga","Asteraceae.subf..Asteroideae.undiff.","Ulmus","Vaccinium","Vitis","Rosaceae.undiff.","Amaranthaceae","Viburnum","Avena.Triticum","Stachys.type","Cupressaceae.undiff.","Solanaceae","Ilex.Nemopanthus","Achillea.type","Apiaceae.undiff.","Acer.spicatum","Artemisia","Juglans.nigra","Fabaceae.undiff.","Asteraceae.subf..Cichorioideae","Platanus","Tilia","Zea.mays","Brassicaceae","Secale.type","Ranunculus","Ericaceae.undiff.","Epilobium","Potentilla.type","Sambucus","Rhamnus.cathartica","Boraginaceae","Amorpha","Cornus.sericea.type","Hypericum","Valeriana","Plantago.lanceolata.type","Acer.undiff.","Plantago.major","Arceuthobium","Rhododendron","Nyssa","Liliaceae","Populus.undiff.","Rubus","Liquidambar","Myrica","Rhus.typhina.type","Ranunculaceae.undiff.","Celtis","Taxodium","Iva","Cephalanthus","Toxicodendron.radicans","Alnus.undiff.","Saxifraga","Cannabaceae","Empetrum","Caryophyllaceae","Shepherdia.canadensis","Acer.negundo","Scrophulariaceae","Campanulaceae","Primulaceae","Plantago.undiff.","Linnaea.borealis"
1054,7409,0,0.0095361941915908,0.00606848721283052,0.012136974425661,0,0,0.182921543129606,0,0,0.00346770697876029,0.00606848721283052,0,0.00606848721283052,0.00520156046814044,0.011270047680971,0,0.00173385348938015,0,0,0,0.0095361941915908,0.0082358040745557,0.00433463372345037,0.0216731686172518,0.295622019939315,0.000866926744690074,0.00260078023407022,0.124837451235371,0,0.00260078023407022,0,0.267880364109233,0,0.0138708279150412,0,0,0,0.000866926744690074,0,0,0,0,0,0.000866926744690074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000866926744690074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000866926744690074,0,0,0,0,0
1058,7530,0.00406687754179846,0.00632625395390872,0.000903750564844103,0.0189787618617262,0.00361500225937641,0.000903750564844103,0.350655219159512,0.000903750564844103,0,0.00451875282422051,0.00542250338906462,0,0.00271125169453231,0,0.00813375508359693,0,0.00180750112968821,0,0,0.00361500225937641,0.00632625395390872,0.00994125621328513,0.00361500225937641,0.096701310438319,0.248531405332128,0,0.00451875282422051,0.10573881608676,0,0,0,0.087663804789878,0,0.0162675101671939,0,0,0,0.000903750564844103,0,0,0,0.000903750564844103,0,0.00451875282422051,0,0,0,0,0,0,0,0.000903750564844103,0,0,0,0,0,0,0,0,0,0,0.000903750564844103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1062,7651,0.0125832716506292,0.00444115470022206,0.00222057735011103,0.00962250185048113,0.00444115470022206,0,0.2079940784604,0,0,0.00592153960029608,0.00518134715025907,0,0.00074019245003701,0.00222057735011103,0.0111028867505551,0,0.00296076980014804,0.00074019245003701,0,0.00148038490007402,0.00518134715025907,0.0122131754256107,0.00370096225018505,0.266469282013323,0.221687638786084,0,0.00888230940044412,0.116950407105848,0,0,0,0.0688378978534419,0.00148038490007402,0.0103626943005181,0,0,0,0,0,0,0,0,0,0.0125832716506292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1066,7773,0.00543232231779086,0.00905387052965143,0.006337709370756,0.0162969669533726,0.00995925758261657,0.000905387052965143,0.171118153010412,0,0,0.006337709370756,0.006337709370756,0,0.00724309642372114,0.0117700316885469,0.0181077410593029,0,0,0,0.000905387052965143,0.000905387052965143,0.00814848347668628,0.00995925758261657,0.00814848347668628,0.115436849253056,0.25531914893617,0,0.00271616115889543,0.101403349932096,0,0,0,0.200995925758262,0.000905387052965143,0.0162969669533726,0,0,0,0,0.000905387052965143,0,0,0,0,0.00724309642372114,0,0,0,0,0,0,0,0.00181077410593029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1070,7895,0.00191662673694298,0.00479156684235745,0.00191662673694298,0.0124580737901294,0.00479156684235745,0.00191662673694298,0.191662673694298,0.00095831336847149,0,0.00191662673694298,0.00479156684235745,0,0.00383325347388596,0.00287494010541447,0.0220412074748443,0,0.00191662673694298,0,0.00287494010541447,0.00191662673694298,0.00670819357930043,0.0114997604216579,0.00670819357930043,0.242932438907523,0.159080019166267,0,0.00670819357930043,0.137038811691423,0,0,0,0.146621945376138,0.00191662673694298,0.0134163871586009,0,0,0,0,0,0,0,0,0,0.00287494010541447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00095831336847149,0.00095831336847149,0,0,0
1074,8019,0.011270047680971,0.00173385348938015,0,0.011270047680971,0.00606848721283052,0.00260078023407022,0.127438231469441,0.00173385348938015,0,0.000866926744690074,0.00606848721283052,0,0,0,0.00866926744690074,0,0,0,0.00260078023407022,0.00173385348938015,0.0095361941915908,0.00606848721283052,0.00173385348938015,0.0775899436497616,0.566970091027308,0,0.00260078023407022,0.109232769830949,0,0.000866926744690074,0,0.0164716081491114,0.00173385348938015,0.0104031209362809,0,0,0.000866926744690074,0,0.000866926744690074,0,0,0,0,0.012136974425661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000866926744690074,0,0,0,0,0,0,0
1078,8143,0.0058167716917111,0.00484730974309258,0.00387784779447407,0.0222976248182259,0.0116335433834222,0.00193892389723703,0.193892389723703,0,0,0.00678623364032962,0.00290838584585555,0,0.00290838584585555,0.000969461948618517,0.0155113911778963,0,0.00290838584585555,0,0.00193892389723703,0.000969461948618517,0.00484730974309258,0.00775569558894813,0.00872515753756665,0.191953465826466,0.24188075618032,0,0,0.194861851672322,0,0.00290838584585555,0,0.0475036354823073,0,0.0106640814348037,0,0,0,0,0,0,0,0.000969461948618517,0,0.0058167716917111,0,0,0,0.000969461948618517,0,0,0,0.000969461948618517,0.000969461948618517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1082,8268,0.00578034682080925,0.0097821253890618,0.00622498888394842,0.0133392618941752,0.00177856825255669,0.000889284126278346,0.287238772787906,0,0,0.0097821253890618,0,0,0,0.00355713650511338,0.0142285460204535,0,0.000889284126278346,0,0.00177856825255669,0,0.0142285460204535,0.00533570475767008,0.00311249444197421,0.0151178301467319,0.27967985771454,0,0.00355713650511338,0.250778123610494,0,0,0,0.0275678079146287,0,0.0337927967985771,0,0,0,0,0.000889284126278346,0,0,0.000889284126278346,0,0.00711427301022677,0,0,0.000889284126278346,0.000889284126278346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000889284126278346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1086,8393,0.0221900627110468,0,0.00385914134105162,0.00192957067052581,0.0144717800289436,0,0.325132657983599,0.000964785335262904,0,0.00482392667631452,0.00771828268210323,0,0,0.00192957067052581,0.00482392667631452,0,0.00578871201157742,0.000964785335262904,0.00675349734684033,0.000964785335262904,0.00385914134105162,0.020260492040521,0.0173661360347323,0.26917510853835,0.196333815726001,0,0.000964785335262904,0.0598166907863,0,0.00385914134105162,0,0.00771828268210323,0.00192957067052581,0.00675349734684033,0,0,0.000964785335262904,0,0,0,0,0.00192957067052581,0,0.00482392667631452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00192957067052581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1090,8519,0.00930004894762604,0.00195790504160548,0.00195790504160548,0.00587371512481645,0.0117474302496329,0.00097895252080274,0.260401370533529,0,0,0.00587371512481645,0.0097895252080274,0,0.00195790504160548,0,0.0107684777288302,0,0.00881057268722467,0,0.00293685756240822,0.00097895252080274,0.0107684777288302,0.0146842878120411,0.00391581008321096,0.170337738619677,0.354380812530592,0.00097895252080274,0.0107684777288302,0.0597161037689672,0,0.00195790504160548,0,0.00097895252080274,0.0146842878120411,0.0048947626040137,0,0,0.00391581008321096,0,0,0,0,0.00097895252080274,0,0.00293685756240822,0,0,0.00097895252080274,0,0,0,0,0.00097895252080274,0,0,0,0,0,0,0,0.00195790504160548,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00097895252080274,0,0,0.00097895252080274,0.00097895252080274,0,0,0,0,0,0,0,0,0,0,0,0.00097895252080274,0,0,0,0,0.00293685756240822,0,0
1094,8645,0.00947418285172904,0.000947418285172904,0.00757934628138323,0.0113690194220748,0.0113690194220748,0.000947418285172904,0.302226432970156,0,0,0.0350544765513974,0.00947418285172904,0,0.000947418285172904,0,0.0142112742775936,0,0.00189483657034581,0.000947418285172904,0.00852676456655613,0.00189483657034581,0.0104216011369019,0.00852676456655613,0.00378967314069162,0.180009474182852,0.235433443865467,0,0.00189483657034581,0.0814779725248697,0,0.00189483657034581,0,0.00568450971103742,0.00757934628138323,0.00378967314069162,0,0.000947418285172904,0.00378967314069162,0,0,0,0,0,0,0.00378967314069162,0,0,0.0151586925627665,0.000947418285172904,0,0,0.000947418285172904,0,0,0,0,0,0,0.000947418285172904,0,0.000947418285172904,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00284225485551871,0.0123164377072477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1098,8772,0.0215686274509804,0.000980392156862745,0,0,0.0166666666666667,0.000980392156862745,0.307843137254902,0.00196078431372549,0,0.0107843137254902,0.0127450980392157,0,0,0.000980392156862745,0.00686274509803922,0,0.0107843137254902,0,0.0225490196078431,0,0.0147058823529412,0.0455882352941176,0.0156862745098039,0.153921568627451,0.229901960784314,0.000980392156862745,0.0166666666666667,0.0745098039215686,0,0.00294117647058824,0.00196078431372549,0.00588235294117647,0.00196078431372549,0.00294117647058824,0,0,0.00196078431372549,0.000980392156862745,0.00196078431372549,0,0,0.00294117647058824,0,0,0,0.00196078431372549,0.00490196078431373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000980392156862745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000980392156862745,0.000980392156862745
1102,8899,0.0231481481481481,0.0037037037037037,0.00185185185185185,0.000925925925925926,0.0194444444444444,0,0.551851851851852,0,0,0.0231481481481481,0.00833333333333333,0,0.0037037037037037,0.00185185185185185,0.0101851851851852,0,0.0111111111111111,0.000925925925925926,0.0388888888888889,0.000925925925925926,0.00462962962962963,0.0416666666666667,0.0175925925925926,0.0412037037037037,0.0282407407407407,0.00185185185185185,0.0185185185185185,0.105555555555556,0,0.0037037037037037,0,0.00277777777777778,0.0037037037037037,0.00185185185185185,0.000925925925925926,0,0.00185185185185185,0,0,0,0,0.00555555555555556,0,0,0,0,0.00462962962962963,0.00185185185185185,0,0,0,0,0,0,0,0,0,0.0037037037037037,0,0.00185185185185185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00555555555555556,0,0.00185185185185185,0,0,0,0,0,0,0,0,0.000925925925925926,0,0,0,0,0,0,0,0
1106,9026,0.00795755968169761,0.0026525198938992,0,0.017683465959328,0.0424403183023873,0.000884173297966401,0.392572944297082,0.000884173297966401,0,0.0229885057471264,0.0185676392572944,0,0.000884173297966401,0.000884173297966401,0.0150309460654288,0,0.0123784261715296,0.00530503978779841,0.121131741821397,0.000884173297966401,0.0247568523430592,0.0495137046861185,0.0026525198938992,0.0274093722369584,0.0442086648983201,0.0026525198938992,0.0212201591511936,0.114058355437666,0,0.0026525198938992,0.000884173297966401,0.00353669319186561,0.00618921308576481,0.00884173297966401,0,0,0.000884173297966401,0.0017683465959328,0,0,0,0.00795755968169761,0,0,0.000884173297966401,0.000884173297966401,0.0017683465959328,0,0,0,0,0.000884173297966401,0.000884173297966401,0,0.0017683465959328,0,0,0.0026525198938992,0,0.000884173297966401,0,0,0,0,0.000884173297966401,0,0,0,0,0.0017683465959328,0,0,0,0,0,0,0,0.00442086648983201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1110,9153,0.001743679163034,0,0,0.013077593722755,0.045335658238884,0.000871839581517,0.199651264167393,0.000871839581517,0,0.013949433304272,0.0732345248474281,0,0.001743679163034,0.001743679163034,0.020924149956408,0,0.013949433304272,0.000871839581517,0.033129904097646,0.000871839581517,0.015693112467306,0.172624237140366,0.00523103748910201,0.020924149956408,0.109851787271142,0.013077593722755,0.040976460331299,0.0906713164777681,0,0.018308631211857,0.001743679163034,0.000871839581517,0.020924149956408,0.012205754141238,0,0,0,0.001743679163034,0,0,0,0.028770706190061,0,0.000871839581517,0,0,0,0.006102877070619,0,0,0,0,0,0,0.003487358326068,0,0,0.001743679163034,0,0,0,0,0,0,0.000871839581517,0,0,0,0,0,0,0,0,0,0,0,0,0.007846556233653,0,0.000871839581517,0,0,0,0,0,0.000871839581517,0,0,0.000871839581517,0,0.000871839581517,0,0,0,0,0,0
