"sample.depths","sample.ages","Picea","Abies","Larix","Juniperus.Thuja","Pinus.banksiana.P..resinosa","Pinus.undiff.","Pinus.strobus","Betula","Fraxinus.nigra.type","Fraxinus.pennsylvanica.type","Populus.tremuloides.type","Populus.balsamifera.type","Ulmus","Tilia","Ostrya.Carpinus","Quercus","Acer.saccharum","Acer.saccharinum.type","Acer.rubrum","Acer.negundo","Acer.undiff.","Carya","Platanus","Morus","Celtis","Tsuga.canadensis","Juglans.cinerea","Juglans.nigra","Fagus","Salix","Alnus.incana.type","Alnus.viridis.type","Corylus","Sarcobatus.vermiculatus","Ephedra.torreyana.type","Ephedra.nevadensis.type","Rosa.type","Shepherdia.argentea","Rhus","Myrica","Ceanothus","Vitis","Cornus.undiff.","Cornus.sericea","Viburnum","Cyperaceae","Poaceae.undiff.","Cerealia.undiff.","Avena.Triticum","Zea","Artemisia","Ambrosia.type","Iva.annua.type","Iva.xanthifolia.type","Xanthium","Bidens","Aster.type","Anthemis.type","Taraxacum.type","Chenopodiaceae.undiff.","Humulus.Cannabis.sativa","Urtica","Plantago.undiff.","Plantago.major.P..media","Rumex","Thalictrum","Dalea.purpurea","Amorpha.type","Potentilla.type","Spiraea.type","Sanguisorba.canadensis","Ranunculaceae.undiff.","Anemone.type","Ranunculus.type","Stachys.type","Polygonum.persicaria","Campanula","Armeria","Gentiana","Caryophyllaceae","Apiaceae","Rubiaceae","Brassicaceae","Fabaceae.undiff.","Trifolium.repens","Onagraceae","Knautia","Liliaceae","Allium.type"
859,9862,0.0235690235690236,0.0151515151515152,0.0252525252525253,0,0.410774410774411,0,0.0168350168350168,0.0555555555555556,0.00336700336700337,0.00505050505050505,0.00673400673400673,0,0.0454545454545455,0.00168350168350168,0.00505050505050505,0.0202020202020202,0.00168350168350168,0,0,0,0,0,0,0,0.00336700336700337,0.00168350168350168,0.00168350168350168,0,0,0.00336700336700337,0.031986531986532,0.0151515151515152,0.00841750841750842,0.00168350168350168,0.00168350168350168,0,0,0,0,0.00168350168350168,0,0,0,0,0,0.0454545454545455,0.0656565656565657,0,0,0,0.0824915824915825,0.037037037037037,0.0101010101010101,0.00168350168350168,0,0.0101010101010101,0,0,0,0.031986531986532,0,0.00168350168350168,0,0,0.00168350168350168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00336700336700337,0.00168350168350168,0,0,0,0,0,0,0,0
860,9873,0.00611246943765281,0.00611246943765281,0.0220048899755501,0.00611246943765281,0.573349633251834,0,0.00611246943765281,0.0317848410757946,0.00488997555012225,0.00488997555012225,0.00122249388753056,0,0.0403422982885086,0,0.0171149144254279,0.0122249388753056,0,0,0,0,0.00122249388753056,0.00122249388753056,0,0,0,0,0.00244498777506112,0,0,0.00611246943765281,0.0232273838630807,0.0207823960880196,0.00366748166259169,0.00122249388753056,0.00122249388753056,0.00122249388753056,0,0,0,0,0,0,0,0,0,0.0293398533007335,0.058679706601467,0,0,0,0.0415647921760391,0.0354523227383863,0.00122249388753056,0.00122249388753056,0,0.00244498777506112,0.00122249388753056,0,0,0.0207823960880196,0,0.00122249388753056,0.00122249388753056,0,0.00122249388753056,0.00244498777506112,0,0,0.00122249388753056,0,0,0,0,0,0,0,0,0,0,0.00488997555012225,0.00122249388753056,0,0,0,0,0,0,0,0
862,9894,0.0137362637362637,0.0164835164835165,0.00549450549450549,0.00549450549450549,0.494505494505495,0,0.0192307692307692,0.0824175824175824,0,0.00549450549450549,0.00274725274725275,0.00274725274725275,0.0384615384615385,0,0.0192307692307692,0.0247252747252747,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0192307692307692,0.0384615384615385,0.0164835164835165,0.00549450549450549,0,0,0,0,0,0,0.00549450549450549,0,0,0,0,0,0.032967032967033,0.0384615384615385,0,0,0,0.0576923076923077,0.0274725274725275,0.00274725274725275,0.00274725274725275,0,0.00274725274725275,0,0,0,0.010989010989011,0.00274725274725275,0,0,0,0,0,0.00274725274725275,0,0,0,0,0,0,0,0,0,0,0,0,0.00274725274725275,0,0,0,0,0,0,0,0,0
864,9916,0.0145852324521422,0.00638103919781222,0.00638103919781222,0.00638103919781222,0.571558796718323,0,0.0373746581586144,0.0619872379216044,0.00273473108477666,0.00364630811303555,0.00638103919781222,0,0.0355515041020966,0,0.0200546946216955,0.0300820419325433,0,0,0,0,0,0.00455788514129444,0,0,0,0,0.00273473108477666,0.00182315405651778,0,0.0145852324521422,0.0291704649042844,0.00638103919781222,0.00364630811303555,0.000911577028258888,0.000911577028258888,0,0,0,0,0,0,0,0.000911577028258888,0,0,0.02461257976299,0.0355515041020966,0,0,0,0.0373746581586144,0.0145852324521422,0.000911577028258888,0,0,0,0.00364630811303555,0,0,0.0100273473108478,0,0,0,0,0,0,0,0.000911577028258888,0,0.000911577028258888,0,0,0,0,0,0,0,0,0,0.00182315405651778,0.000911577028258888,0,0,0,0,0,0,0,0
865,9927,0.0226244343891403,0.0346907993966818,0.00452488687782805,0.00754147812971342,0.500754147812971,0,0.0377073906485671,0.0874811463046757,0.00452488687782805,0.00603318250377074,0.00150829562594268,0,0.028657616892911,0,0.0150829562594268,0.024132730015083,0.00150829562594268,0.00301659125188537,0,0,0,0,0,0,0,0,0.00301659125188537,0,0,0.00301659125188537,0.024132730015083,0.0226244343891403,0.00452488687782805,0,0,0,0,0,0,0,0,0,0,0,0,0.00904977375565611,0.0377073906485671,0,0,0,0.0678733031674208,0.0226244343891403,0.00150829562594268,0,0,0.00301659125188537,0,0,0,0.0180995475113122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00150829562594268,0,0,0.00150829562594268,0,0,0,0,0,0,0,0,0
868,9960,0.00665926748057714,0.00221975582685905,0.00110987791342952,0.00332963374028857,0.583795782463929,0,0.00110987791342952,0.127635960044395,0.00443951165371809,0.00110987791342952,0.00554938956714761,0,0.0355160932297447,0,0.0122086570477248,0.0355160932297447,0.00554938956714761,0.00110987791342952,0,0,0.00110987791342952,0.00110987791342952,0,0,0,0,0,0,0,0.00443951165371809,0.0310765815760266,0.00221975582685905,0.00443951165371809,0.00110987791342952,0,0,0,0,0,0,0,0,0,0,0,0.0221975582685905,0.0344062153163152,0,0,0,0.0277469478357381,0.0266370699223085,0.00332963374028857,0.00110987791342952,0,0,0,0,0,0.00887902330743618,0.00221975582685905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00110987791342952,0,0,0,0,0,0,0,0,0
870,9983,0.0106477373558119,0.000887311446317658,0.000887311446317658,0.00354924578527063,0.489795918367347,0,0.0221827861579414,0.235137533274179,0.000887311446317658,0.00177462289263532,0.00177462289263532,0.00266193433895297,0.0417036379769299,0,0.0168589174800355,0.031055900621118,0.00266193433895297,0,0.00177462289263532,0,0,0.00266193433895297,0,0,0,0,0,0,0,0.00709849157054126,0.0141969831410825,0.00976042590949423,0.00976042590949423,0.00177462289263532,0,0,0,0,0.000887311446317658,0.000887311446317658,0,0,0,0,0,0.0124223602484472,0.0230700976042591,0,0,0,0.0186335403726708,0.0159716060337178,0,0.00177462289263532,0,0,0.00443655723158829,0,0,0.00709849157054126,0,0,0,0,0,0,0.000887311446317658,0.000887311446317658,0.000887311446317658,0,0,0,0,0,0,0,0,0,0,0.00266193433895297,0,0,0,0,0,0,0,0,0
873,10017,0.0126582278481013,0.00237341772151899,0.00237341772151899,0.00316455696202532,0.754746835443038,0,0.00949367088607595,0.0506329113924051,0.00158227848101266,0.000791139240506329,0.00158227848101266,0,0.0253164556962025,0,0.000791139240506329,0.0284810126582278,0,0.000791139240506329,0,0,0,0.00316455696202532,0,0,0,0,0,0.000791139240506329,0,0.00316455696202532,0.0126582278481013,0.00632911392405063,0.000791139240506329,0,0,0,0,0,0,0.000791139240506329,0,0,0.00158227848101266,0,0,0.0142405063291139,0.0118670886075949,0,0,0,0.0189873417721519,0.0126582278481013,0,0,0,0.00158227848101266,0,0,0,0.0110759493670886,0.00158227848101266,0,0,0.000791139240506329,0,0,0,0.00158227848101266,0,0,0,0,0,0,0,0,0,0,0,0.000791139240506329,0,0,0.000791139240506329,0,0,0,0,0,0
874,10029,0.00909090909090909,0.0012987012987013,0.0025974025974026,0,0.642857142857143,0,0.0155844155844156,0.0727272727272727,0.0025974025974026,0.0038961038961039,0.0025974025974026,0,0.0779220779220779,0.0012987012987013,0.0142857142857143,0.0311688311688312,0.0012987012987013,0.0012987012987013,0,0,0,0.0103896103896104,0,0,0,0,0.0012987012987013,0.0012987012987013,0,0.00909090909090909,0.0103896103896104,0.0038961038961039,0.012987012987013,0,0,0,0,0,0,0.0012987012987013,0,0,0,0,0,0.0038961038961039,0.0168831168831169,0,0,0,0.0181818181818182,0.0155844155844156,0,0,0,0.0025974025974026,0,0,0,0.00909090909090909,0,0,0,0,0,0.0012987012987013,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0012987012987013,0,0,0,0,0,0,0,0,0
875,10040,0.00694444444444444,0,0,0.00138888888888889,0.494444444444444,0,0.0458333333333333,0.141666666666667,0.00694444444444444,0.00277777777777778,0.00694444444444444,0.00138888888888889,0.0916666666666667,0.00138888888888889,0.0138888888888889,0.0388888888888889,0,0.00138888888888889,0,0,0,0.00277777777777778,0,0,0,0,0.00138888888888889,0.00138888888888889,0,0.00416666666666667,0.0263888888888889,0.00555555555555556,0.00833333333333333,0,0,0,0,0,0.00138888888888889,0,0,0,0,0,0.00138888888888889,0.00555555555555556,0.0319444444444444,0,0,0,0.0263888888888889,0.00833333333333333,0.00138888888888889,0.00277777777777778,0,0.00138888888888889,0,0,0,0.00555555555555556,0.00138888888888889,0.00138888888888889,0,0,0.00138888888888889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00416666666666667,0,0,0,0,0,0,0,0,0
878,10075,0.010688042752171,0.00400801603206413,0.00400801603206413,0.00334001336005344,0.587842351369405,0,0.00467601870407482,0.152304609218437,0.000668002672010688,0.000668002672010688,0.0053440213760855,0,0.051436205744823,0,0.01937207748831,0.0220440881763527,0.000668002672010688,0,0.000668002672010688,0,0.000668002672010688,0.00267201068804275,0,0,0,0,0.00200400801603206,0.000668002672010688,0,0.00334001336005344,0.021376085504342,0.0133600534402138,0.0133600534402138,0.000668002672010688,0,0,0.000668002672010688,0,0,0.000668002672010688,0,0,0,0,0,0.0153640614562458,0.0167000668002672,0,0,0,0.0200400801603206,0.00801603206412826,0.000668002672010688,0.000668002672010688,0,0.00133600534402138,0.00133600534402138,0,0,0.00400801603206413,0,0.000668002672010688,0.000668002672010688,0,0,0,0.000668002672010688,0,0.000668002672010688,0,0,0,0,0,0,0,0,0,0,0.00200400801603206,0,0,0,0,0,0,0,0,0
880,10099,0.019782393669634,0.00692383778437191,0.0019782393669634,0.0009891196834817,0.711177052423343,0,0.0247279920870425,0.0385756676557863,0.0009891196834817,0.0009891196834817,0,0.0009891196834817,0.0326409495548961,0,0.0148367952522255,0.0227497527200791,0,0,0,0,0,0.0049455984174085,0,0,0,0,0.0009891196834817,0,0,0.0019782393669634,0.0247279920870425,0.00593471810089021,0.00890207715133531,0,0,0,0,0,0,0.0009891196834817,0,0.0009891196834817,0,0,0,0.0039564787339268,0.019782393669634,0,0,0,0.0217606330365974,0.0118694362017804,0.0009891196834817,0,0.0009891196834817,0.0009891196834817,0,0,0,0.0108803165182987,0,0,0,0,0,0,0,0.0009891196834817,0.0009891196834817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
885,10159,0.0175801447776629,0,0.00413650465356774,0,0.644260599793175,0,0.0062047569803516,0.116856256463289,0.00723888314374354,0.00103412616339193,0,0,0.0392967942088935,0,0.0165460186142709,0.0258531540847983,0.00103412616339193,0,0,0,0,0.00206825232678387,0,0,0.00103412616339193,0,0,0,0,0.00517063081695967,0.0144777662874871,0.00413650465356774,0.0124095139607032,0.00103412616339193,0,0,0,0,0,0,0.00103412616339193,0,0,0,0,0.0124095139607032,0.0124095139607032,0,0,0,0.0248190279214064,0.0134436401240951,0,0,0,0.00103412616339193,0,0,0,0.0134436401240951,0,0,0,0,0,0,0,0.00103412616339193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
890,10221,0.0294358135731807,0.00408830744071954,0.00654129190515127,0.00245298446443173,0.600981193785773,0,0.00490596892886345,0.105478331970564,0.00245298446443173,0.00163532297628782,0.00327064595257563,0,0.0817661488143908,0,0.0122649223221586,0.0237121831561733,0.00163532297628782,0,0,0,0,0.00245298446443173,0,0,0,0,0.00327064595257563,0,0,0.00654129190515127,0.0106295993458708,0.00490596892886345,0.00572363041700736,0.000817661488143908,0,0,0,0,0,0,0,0,0.000817661488143908,0,0,0.026982829108749,0.0212591986917416,0,0,0,0.0122649223221586,0.00735895339329518,0.000817661488143908,0.00163532297628782,0,0.000817661488143908,0.000817661488143908,0,0,0.008994276369583,0.000817661488143908,0,0,0,0,0,0,0,0.000817661488143908,0,0,0,0,0,0,0,0,0,0,0.00163532297628782,0,0,0,0,0,0,0,0,0
897,10310,0.021505376344086,0.003584229390681,0.005973715651135,0.002389486260454,0.66905615292712,0.002389486260454,0.014336917562724,0.069295101553166,0.009557945041816,0.001194743130227,0,0,0.07168458781362,0,0.010752688172043,0.017921146953405,0.003584229390681,0,0,0,0,0.005973715651135,0,0,0,0,0,0.001194743130227,0,0.003584229390681,0.009557945041816,0,0.010752688172043,0.001194743130227,0,0,0,0,0.001194743130227,0,0,0,0,0,0,0.007168458781362,0.015531660692951,0,0,0,0.020310633213859,0.009557945041816,0,0,0,0,0.001194743130227,0,0,0.005973715651135,0,0,0,0,0,0,0,0.001194743130227,0,0.001194743130227,0,0,0,0,0,0,0.001194743130227,0,0,0,0,0,0,0,0,0,0,0,0
902,10375,0.047008547008547,0.00427350427350427,0.00427350427350427,0.00284900284900285,0.646723646723647,0.0056980056980057,0.0128205128205128,0.11965811965812,0.00142450142450142,0,0,0,0.0413105413105413,0.00142450142450142,0.0170940170940171,0.0341880341880342,0.00142450142450142,0.00142450142450142,0,0,0,0,0.00142450142450142,0,0,0,0.00142450142450142,0,0,0.00284900284900285,0.00284900284900285,0.00427350427350427,0.00427350427350427,0,0,0,0,0,0,0,0,0,0,0,0,0.0128205128205128,0.00997150997150997,0,0,0,0.00997150997150997,0.00427350427350427,0,0,0,0,0,0,0,0.00284900284900285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00142450142450142,0,0,0,0,0,0,0,0,0
907,10441,0.0329776915615907,0.002909796314258,0.00678952473326867,0.00969932104752667,0.491755577109602,0,0.02909796314258,0.1454898157129,0.00678952473326867,0.00387972841901067,0.00484966052376334,0,0.0882638215324927,0,0.0193986420950533,0.0397672162948594,0.000969932104752667,0.000969932104752667,0,0,0.00193986420950533,0.00387972841901067,0,0,0.000969932104752667,0.00193986420950533,0.000969932104752667,0.000969932104752667,0,0.00678952473326867,0.00775945683802134,0.000969932104752667,0.01454898157129,0.000969932104752667,0,0,0,0,0,0,0,0,0.000969932104752667,0,0,0.0164888457807953,0.00969932104752667,0,0,0,0.017458777885548,0.0193986420950533,0,0,0,0.00193986420950533,0,0,0,0.00484966052376334,0.002909796314258,0,0,0,0,0.000969932104752667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
915,10548,0.0490118577075099,0.00237154150197628,0.00711462450592885,0.00237154150197628,0.528853754940712,0,0.00158102766798419,0.207905138339921,0.00632411067193676,0.00790513833992095,0.00632411067193676,0.000790513833992095,0.0466403162055336,0,0.00711462450592885,0.0268774703557312,0,0,0,0,0,0.00790513833992095,0,0,0.000790513833992095,0,0.00158102766798419,0,0,0.00474308300395257,0.00553359683794466,0.000790513833992095,0.0268774703557312,0,0,0,0,0,0,0,0,0,0.000790513833992095,0,0,0.00948616600790514,0.0102766798418972,0,0,0,0.00948616600790514,0.00869565217391304,0,0,0.00158102766798419,0,0,0,0,0.00711462450592885,0,0.000790513833992095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00237154150197628,0,0,0,0,0,0
923,10654,0.0583390528483185,0.00274536719286205,0.00960878517501716,0.00274536719286205,0.605353466026081,0.00411805078929307,0.00686341798215511,0.150995195607412,0.00892244337680165,0.0061770761839396,0.00137268359643102,0,0.0343170899107756,0,0.00960878517501716,0.030885380919698,0.000686341798215511,0.00137268359643102,0,0,0,0.00205902539464653,0,0.000686341798215511,0.000686341798215511,0,0.00137268359643102,0,0,0,0.00274536719286205,0.00137268359643102,0.00892244337680165,0,0,0,0,0,0,0,0,0,0,0,0,0.0178448867536033,0.00205902539464653,0,0,0,0.0157858613589568,0.00480439258750858,0,0.000686341798215511,0,0.000686341798215511,0,0,0,0.00205902539464653,0,0,0,0,0,0,0,0,0.000686341798215511,0.00205902539464653,0,0,0,0,0,0,0,0,0,0.000686341798215511,0.000686341798215511,0,0,0,0,0,0,0,0
928,10719,0.141891891891892,0,0.00563063063063063,0.0045045045045045,0.572072072072072,0,0.0112612612612613,0.115990990990991,0.0146396396396396,0,0.00112612612612613,0,0.0405405405405405,0,0.0101351351351351,0.0157657657657658,0.00112612612612613,0.00225225225225225,0,0,0,0.00337837837837838,0,0,0.00112612612612613,0,0.00112612612612613,0,0,0.00675675675675676,0.00112612612612613,0.00112612612612613,0.00337837837837838,0.00225225225225225,0,0,0,0.00112612612612613,0,0,0,0,0,0,0,0.0045045045045045,0.0112612612612613,0,0,0,0.0146396396396396,0.0045045045045045,0,0,0,0,0,0,0,0.0045045045045045,0.00112612612612613,0,0,0,0,0,0,0,0,0.00112612612612613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
951,10984,0.386363636363636,0,0.0318181818181818,0.00909090909090909,0.222727272727273,0,0,0.0636363636363636,0.00454545454545455,0,0.00454545454545455,0,0.0181818181818182,0.0181818181818182,0.0136363636363636,0.0454545454545455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0136363636363636,0,0.00909090909090909,0.00454545454545455,0,0,0,0.0181818181818182,0,0,0,0,0,0,0,0.0181818181818182,0.0181818181818182,0,0,0,0.0818181818181818,0.00909090909090909,0,0,0,0,0.00454545454545455,0,0,0,0,0,0,0,0,0,0.00454545454545455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
990,11268,0.775244299674267,0,0.0130293159609121,0.00325732899022801,0.0195439739413681,0,0,0.00977198697068404,0,0,0,0,0.00325732899022801,0,0.00651465798045603,0.0130293159609121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00325732899022801,0,0.00325732899022801,0,0,0,0,0,0,0,0,0,0,0,0,0.0260586319218241,0.0195439739413681,0,0,0,0.0912052117263844,0.00325732899022801,0.00325732899022801,0,0,0,0.00325732899022801,0,0,0.00325732899022801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1006,11334,0.698529411764706,0.0147058823529412,0.0196078431372549,0.00490196078431373,0.00245098039215686,0,0.00245098039215686,0.0318627450980392,0.017156862745098,0.00980392156862745,0.00490196078431373,0.00245098039215686,0.0245098039215686,0,0.0122549019607843,0.0220588235294118,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00490196078431373,0.00490196078431373,0.00245098039215686,0.00245098039215686,0,0,0,0,0.00245098039215686,0,0,0,0,0.00245098039215686,0,0,0.00735294117647059,0.017156862745098,0,0,0,0.0686274509803922,0.00735294117647059,0.00245098039215686,0,0,0,0,0,0,0.00735294117647059,0,0,0,0,0,0.00245098039215686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1041,11406,0.794297352342159,0.00203665987780041,0.0264765784114053,0,0.00610997963340122,0,0,0.0122199592668024,0,0.00407331975560081,0.00407331975560081,0,0.00203665987780041,0,0.00814663951120163,0.00814663951120163,0.00407331975560081,0,0,0,0,0,0,0,0,0,0,0,0,0.00610997963340122,0.00203665987780041,0,0.00203665987780041,0,0,0,0,0,0,0,0,0,0,0,0,0.00814663951120163,0.0142566191446029,0,0,0,0.0610997963340122,0.0122199592668024,0,0.00203665987780041,0,0.00203665987780041,0.00814663951120163,0,0,0.00814663951120163,0,0,0,0,0,0,0,0,0.00203665987780041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1058,11417,0.733878292461399,0.00272479564032698,0.0345140781108084,0.0227066303360581,0.0199818346957312,0,0.000908265213442325,0.0408719346049046,0.0072661217075386,0.000908265213442325,0.00181653042688465,0,0.0072661217075386,0,0.0118074477747502,0.0181653042688465,0.00272479564032698,0,0,0,0,0.000908265213442325,0,0,0,0,0,0,0,0.00817438692098093,0.00181653042688465,0.000908265213442325,0.00817438692098093,0,0.000908265213442325,0,0,0,0,0,0,0.00272479564032698,0,0,0,0.0181653042688465,0.0108991825613079,0,0,0,0.0381471389645777,0.00181653042688465,0.000908265213442325,0,0,0,0,0,0,0.000908265213442325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1086,11419,0.737313432835821,0.00597014925373134,0.0208955223880597,0.00298507462686567,0.0537313432835821,0,0.00298507462686567,0.017910447761194,0,0,0.00298507462686567,0,0.0238805970149254,0,0.00298507462686567,0.026865671641791,0,0,0,0,0,0,0,0,0.00298507462686567,0,0,0,0,0.0119402985074627,0,0,0.0149253731343284,0.00298507462686567,0,0,0,0,0,0,0,0,0,0,0,0,0.00895522388059702,0,0,0,0.0477611940298507,0.00895522388059702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00298507462686567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1156,NA,0.745974955277281,0.0035778175313059,0.00894454382826476,0.00536672629695885,0.00178890876565295,0,0,0.00536672629695885,0.0107334525939177,0.0035778175313059,0,0,0.00536672629695885,0,0.00536672629695885,0.0107334525939177,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0035778175313059,0,0.00536672629695885,0.0035778175313059,0.00178890876565295,0,0,0,0,0,0,0,0,0,0,0,0.0125223613595707,0.0232558139534884,0,0,0,0.118067978533095,0.00894454382826476,0.00178890876565295,0,0,0,0.0071556350626118,0,0,0.00536672629695885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00178890876565295,0,0,0
1168,NA,0.6875,0,0,0.0125,0.015,0.0025,0,0.06,0.02,0,0,0,0.03,0,0.0025,0.0125,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0175,0.0075,0,0.01,0.0025,0,0,0,0,0,0,0,0,0,0,0,0.0175,0.025,0,0,0,0.0675,0.0025,0,0,0,0,0.0025,0,0,0.005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
