"sample.depths","sample.ages","Abies.balsamea","Abies.undiff.","Acer.negundo","Acer.nigrum","Acer.rubrum","Acer.saccharinum","Acer.saccharum","Acer.spicatum","Acer.undiff.","Alnus.incana","Alnus.undiff.","Alnus.viridis.subsp..crispa","Andromeda","Arctostaphylos","Betula","Carya","Castanea","Celtis","Cephalanthus","Cornus.canadensis","Cornus.sericea","Cornus.suecica","Corylus","Cupressaceae","Elaeagnus","Empetrum.type","Ephedra","Ericaceae.undiff.","Fagus","Fraxinus.nigra","Fraxinus.pennsylvanica","Hippophae.rhamnoides","Ilex","Juglans","Larix","Ledum","Liquidambar","Morus","Myrica","Ostrya","Picea","Pinus.banksiana.P..resinosa","Pinus.strobus","Pinus.undiff.","Platanus","Populus.balsamifera","Populus.tremuloides","Prunus","Quercus","Rhus","Ribes.undiff.","Ribes.aureum","Rubus","Salix","Sambucus","Shepherdia.canadensis","Sorbus","Taxus","Tilia","Tsuga.canadensis","Ulmus","Vaccinium.type","Viburnum","Allium","Ambrosia","Apiaceae","Artemisia","Asteraceae.subf..Asteroideae.undiff.","Asteraceae.subf..Cichorioideae","Asteraceae.undiff.","Astragalus","Brassicaceae","Campanulaceae","Caryophyllaceae.undiff.","Chenopodiaceae","Convolvulus","Cyperaceae.undiff.","Dipsacaceae","Dryas","Epilobium.latifolium","Euphorbiaceae","Fabaceae.undiff.","Fragaria","Galium","Gentianaceae","Geum","Humulus","Hypericum","Iris","Iva","Juncaceae","Lamiaceae.undiff.","Liliaceae","Linum","Lotus","Lysimachia","Moneses.uniflora","Oenothera","Oxalis","Papaver.argemone","Parnassia","Plantago","Poaceae","Polygonaceae.undiff.","Polygonum.aviculare.type","Polygonum.viviparum.type","Polygonum.type","Potentilla","Ranunculaceae.undiff.","Rosaceae.undiff.","Rumex.acetosa","Rumex.type.undiff.","Rumex.Oxyria.digyna.undiff.","Sanguisorba","Saxifraga.cernua","Saxifraga.stellaris","Saxifragaceae.undiff.","Scrophularia","Solanum","Spergula","Stachys","Thalictrum","Trientalis","Urtica"
443.5,12247,0.010498687664042,0.0118110236220472,0,0,0,0,0,0,0,0.031496062992126,0.00131233595800525,0.0236220472440945,0,0,0.380577427821522,0,0.0026246719160105,0,0,0,0,0,0.010498687664042,0.0564304461942257,0,0.00131233595800525,0,0.0288713910761155,0,0.0026246719160105,0.0026246719160105,0,0,0.00393700787401575,0,0.00131233595800525,0,0.00131233595800525,0.010498687664042,0.0144356955380577,0.0866141732283465,0.0446194225721785,0.00918635170603675,0.015748031496063,0,0.0026246719160105,0.00131233595800525,0,0.00131233595800525,0,0,0,0,0.0406824146981627,0.0026246719160105,0.00131233595800525,0,0,0,0.0026246719160105,0.00393700787401575,0.015748031496063,0,0,0,0,0.00918635170603675,0.0131233595800525,0.0026246719160105,0,0,0.00131233595800525,0,0,0.00131233595800525,0,0.0918635170603675,0,0.00131233595800525,0,0,0,0,0,0,0,0.0078740157480315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015748031496063,0,0,0,0,0,0,0.0144356955380577,0,0.00131233595800525,0,0.00131233595800525,0,0,0.0026246719160105,0,0,0,0,0.0026246719160105,0,0.00918635170603675
444,12277,0.0136239782016349,0.0190735694822888,0,0,0,0,0,0,0,0.00408719346049046,0.0122615803814714,0.00953678474114441,0,0,0.242506811989101,0.00136239782016349,0,0,0,0.00136239782016349,0,0,0.0217983651226158,0.0994550408719346,0,0,0,0.061307901907357,0,0,0.00136239782016349,0,0,0,0.00136239782016349,0,0,0,0.0122615803814714,0.0245231607629428,0.0517711171662125,0.0245231607629428,0.00817438692098093,0.0408719346049046,0,0.0190735694822888,0.0108991825613079,0,0,0,0,0,0,0.0653950953678474,0.00408719346049046,0.00136239782016349,0,0,0,0.00136239782016349,0.00136239782016349,0,0,0,0.00136239782016349,0,0.00817438692098093,0.0217983651226158,0,0,0,0.00681198910081744,0.00136239782016349,0,0,0,0.103542234332425,0,0,0.00272479564032698,0,0,0,0,0,0,0.0136239782016349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0108991825613079,0,0,0,0,0,0.00272479564032698,0.0449591280653951,0,0,0,0,0,0,0.00544959128065395,0,0,0,0,0.00544959128065395,0,0.0163487738419619
444.5,12308,0.0224032586558045,0.0366598778004073,0,0,0,0,0,0,0,0.00203665987780041,0.00814663951120163,0.010183299389002,0,0,0.327902240325866,0,0,0,0,0,0.00203665987780041,0,0.00610997963340122,0.065173116089613,0,0,0,0.0631364562118126,0,0,0.00203665987780041,0,0,0,0,0,0,0,0.010183299389002,0.0305498981670061,0.0692464358452139,0.0305498981670061,0.00203665987780041,0.0427698574338086,0,0.010183299389002,0,0,0.00610997963340122,0,0,0,0,0.0610997963340122,0.00203665987780041,0,0,0,0,0.00203665987780041,0.00814663951120163,0,0,0,0.00203665987780041,0,0.00407331975560081,0.0162932790224033,0.00203665987780041,0,0,0.00407331975560081,0,0,0,0,0.0916496945010183,0,0,0,0,0,0,0,0,0,0.00407331975560081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010183299389002,0,0,0,0,0,0,0.0264765784114053,0,0.00203665987780041,0,0,0,0,0.00203665987780041,0,0,0,0,0,0,0.0142566191446029
445,12338,0.0585774058577406,0.0836820083682008,0,0,0,0,0,0,0,0.00418410041841004,0.00557880055788006,0.0195258019525802,0,0,0.221757322175732,0.00139470013947001,0,0,0,0,0,0,0.00836820083682008,0.0627615062761506,0,0,0,0.0753138075313808,0.00139470013947001,0,0.00557880055788006,0,0,0,0.00278940027894003,0,0,0,0.00278940027894003,0.0181311018131102,0.103207810320781,0.0251046025104603,0.00278940027894003,0.0474198047419805,0,0.00418410041841004,0.0097629009762901,0,0.00278940027894003,0,0,0,0,0.0529986052998605,0,0,0,0,0,0.00139470013947001,0.00139470013947001,0,0,0,0,0,0.00697350069735007,0.0167364016736402,0,0,0,0.00418410041841004,0.00139470013947001,0,0,0,0.092050209205021,0,0,0.00418410041841004,0,0,0,0,0,0,0.00697350069735007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00139470013947001,0.00697350069735007,0,0,0,0.00139470013947001,0,0,0.0278940027894003,0,0.00278940027894003,0,0,0,0,0.00139470013947001,0,0,0,0,0,0,0.00278940027894003
445.5,12369,0.0363288718929254,0.0458891013384321,0,0,0,0,0,0,0,0.00191204588910134,0.00382409177820268,0.0344168260038241,0,0,0.223709369024857,0.00191204588910134,0,0,0,0,0,0,0.011472275334608,0.0707456978967495,0,0,0,0.0803059273422562,0,0,0.00382409177820268,0,0,0,0.00382409177820268,0,0,0,0.00382409177820268,0.017208413001912,0.145315487571702,0.0286806883365201,0.00191204588910134,0.0382409177820268,0,0.0133843212237094,0.0210325047801147,0,0.00191204588910134,0,0,0,0,0.0497131931166348,0.00191204588910134,0,0,0,0,0,0.00191204588910134,0.00191204588910134,0,0,0,0,0.00573613766730402,0.011472275334608,0.00191204588910134,0,0,0.00573613766730402,0,0.00191204588910134,0,0,0.0803059273422562,0,0,0,0,0,0,0,0,0,0.00191204588910134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00764818355640535,0,0,0,0.00191204588910134,0.00191204588910134,0,0.0229445506692161,0,0.00573613766730402,0,0,0,0,0.00191204588910134,0,0,0,0,0.00191204588910134,0,0.00191204588910134
446,12399,0.0284191829484902,0.0390763765541741,0,0,0,0,0,0,0,0.00177619893428064,0.00355239786856128,0.0088809946714032,0,0,0.170515097690941,0,0,0,0,0,0,0,0.0177619893428064,0.0603907637655417,0,0,0,0.063943161634103,0,0,0.00710479573712256,0,0.00177619893428064,0.00355239786856128,0.0124333925399645,0,0,0.00177619893428064,0.00355239786856128,0.0177619893428064,0.165186500888099,0.0355239786856128,0,0.0355239786856128,0,0.0088809946714032,0.00710479573712256,0,0,0,0,0,0,0.069271758436945,0.00177619893428064,0,0,0,0,0.00177619893428064,0.00355239786856128,0.00355239786856128,0,0,0.00355239786856128,0,0.00355239786856128,0.0230905861456483,0,0,0,0,0.00177619893428064,0.00355239786856128,0,0,0.0923623445825933,0,0,0.00355239786856128,0,0,0,0,0,0,0.0106571936056838,0.00177619893428064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0213143872113677,0,0,0,0.00177619893428064,0,0,0.0355239786856128,0,0.00355239786856128,0,0,0,0,0.00532859680284192,0,0,0,0,0.00710479573712256,0,0.00710479573712256
446.5,12430,0.0457142857142857,0.0647619047619048,0,0,0,0,0,0,0,0.00571428571428571,0.00571428571428571,0.0114285714285714,0,0,0.146666666666667,0,0,0,0,0,0,0,0.0228571428571429,0.0952380952380952,0,0,0,0.0495238095238095,0.0019047619047619,0.00380952380952381,0,0,0,0.0019047619047619,0.0019047619047619,0,0,0,0.00571428571428571,0.0285714285714286,0.148571428571429,0.0304761904761905,0,0.0361904761904762,0,0.00761904761904762,0.0133333333333333,0.0019047619047619,0,0,0,0,0,0.0457142857142857,0.00380952380952381,0,0,0,0,0,0.00571428571428571,0.00380952380952381,0,0,0.00380952380952381,0.0019047619047619,0.00761904761904762,0.0266666666666667,0,0,0,0.0019047619047619,0,0.0019047619047619,0,0,0.0647619047619048,0,0,0.0019047619047619,0,0.0019047619047619,0,0,0.0019047619047619,0,0.0114285714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0019047619047619,0.0152380952380952,0.00380952380952381,0,0,0,0,0,0.0247619047619048,0.0019047619047619,0.00952380952380952,0.00380952380952381,0,0,0,0.00952380952380952,0,0,0,0,0,0,0.0152380952380952
447,12460,0.039451114922813,0.0514579759862779,0,0,0,0,0,0,0,0.0171526586620926,0.0102915951972556,0.0222984562607204,0,0.00171526586620926,0.248713550600343,0,0,0,0,0,0,0,0.0240137221269297,0.0377358490566038,0,0,0,0.0548885077186964,0,0,0,0,0,0,0.00171526586620926,0,0,0.00343053173241852,0.0154373927958834,0.0154373927958834,0.0943396226415094,0.0411663807890223,0.00343053173241852,0.0445969125214408,0,0.00514579759862779,0.00686106346483705,0.00171526586620926,0,0,0,0,0,0.0480274442538593,0.00343053173241852,0.00171526586620926,0,0,0,0.00171526586620926,0.00343053173241852,0.0120068610634648,0,0,0,0.00171526586620926,0.00686106346483705,0.0222984562607204,0,0,0,0,0.00343053173241852,0.00171526586620926,0,0,0.0823327615780446,0,0,0.00171526586620926,0,0,0,0,0,0,0.0137221269296741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0154373927958834,0,0,0,0,0,0.00171526586620926,0.0188679245283019,0.00171526586620926,0.00686106346483705,0,0,0,0,0.00343053173241852,0,0,0,0,0.00514579759862779,0,0.00171526586620926
447.5,12491,0.0164113785557987,0.0196936542669584,0,0,0,0,0,0,0,0.0175054704595186,0.0087527352297593,0.0185995623632385,0,0.00218818380743982,0.338074398249453,0.00109409190371991,0,0,0,0,0,0,0.012035010940919,0.025164113785558,0,0,0,0.0437636761487965,0,0.00109409190371991,0,0,0,0,0,0,0,0,0.0131291028446389,0.0164113785557987,0.109409190371991,0.0459518599562363,0.0240700218818381,0.0240700218818381,0,0.00109409190371991,0.00437636761487965,0,0,0,0,0,0,0.0470459518599562,0.00218818380743982,0,0,0,0,0.00328227571115974,0.00437636761487965,0.0153172866520788,0,0,0.00218818380743982,0,0.00656455142231947,0.0164113785557987,0,0,0,0.00437636761487965,0,0.00218818380743982,0,0,0.0787746170678337,0,0,0.00328227571115974,0,0,0,0,0,0,0.0087527352297593,0.00109409190371991,0,0,0,0,0,0,0,0,0.00109409190371991,0,0.00328227571115974,0,0,0.00109409190371991,0.0153172866520788,0,0,0,0,0.00109409190371991,0.00218818380743982,0.00328227571115974,0,0.00656455142231947,0.00328227571115974,0,0,0,0.00437636761487965,0.00109409190371991,0,0,0,0.00437636761487965,0,0.0142231947483589
449,12582,0.0018450184501845,0.003690036900369,0,0,0,0,0,0,0,0.011070110701107,0.0055350553505535,0.029520295202952,0,0,0.306273062730627,0,0.0018450184501845,0,0,0,0,0,0.0018450184501845,0.059040590405904,0,0,0,0.029520295202952,0,0,0,0,0,0,0.0018450184501845,0,0,0,0.0092250922509225,0.0129151291512915,0.138376383763838,0.025830258302583,0.0350553505535055,0.062730627306273,0,0.0055350553505535,0.0092250922509225,0,0.003690036900369,0,0,0,0,0.055350553505535,0.0018450184501845,0.0018450184501845,0,0,0,0,0.0018450184501845,0.0092250922509225,0,0,0,0,0.0055350553505535,0.0129151291512915,0,0,0,0,0.0018450184501845,0,0,0,0.121771217712177,0,0,0.0018450184501845,0,0,0,0,0,0,0.0055350553505535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0129151291512915,0,0,0,0,0,0,0.003690036900369,0,0,0.003690036900369,0,0,0.0018450184501845,0,0,0,0,0,0.0018450184501845,0,0.0018450184501845
450,12643,0,0,0,0,0,0,0,0,0,0.0813492063492064,0,0.0218253968253968,0,0,0.452380952380952,0,0,0,0,0,0,0,0,0.0198412698412698,0,0,0,0.0119047619047619,0,0.00396825396825397,0,0,0,0,0,0,0.00198412698412698,0,0.00595238095238095,0.00198412698412698,0.0932539682539683,0.0337301587301587,0.00992063492063492,0.0396825396825397,0,0,0.0158730158730159,0,0.00396825396825397,0,0,0,0,0.0555555555555556,0,0,0,0,0,0.00396825396825397,0.00595238095238095,0,0,0,0,0,0.00198412698412698,0.0158730158730159,0,0.00198412698412698,0,0.00198412698412698,0,0,0,0,0.0753968253968254,0,0,0,0,0.00198412698412698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0178571428571429,0,0,0,0,0,0,0.00198412698412698,0,0.00992063492063492,0,0,0,0,0,0,0,0,0,0.00793650793650794,0,0
451,12704,0.00749063670411985,0.00749063670411985,0,0,0,0,0,0,0,0.0299625468164794,0.00561797752808989,0.0205992509363296,0,0.00187265917602996,0.419475655430712,0,0,0,0,0,0,0,0.00187265917602996,0,0,0,0,0.0224719101123595,0,0,0,0,0,0,0,0,0,0,0.0224719101123595,0.0149812734082397,0.097378277153558,0.0374531835205993,0.0187265917602996,0.0224719101123595,0,0,0.0131086142322097,0,0.00561797752808989,0,0,0,0,0.048689138576779,0,0,0,0,0,0.00374531835205993,0.00374531835205993,0.00749063670411985,0,0,0,0,0.00561797752808989,0.0168539325842697,0.00374531835205993,0,0,0.00187265917602996,0,0.00187265917602996,0,0,0.104868913857678,0,0,0,0,0,0,0,0.00187265917602996,0.00187265917602996,0.00374531835205993,0.00374531835205993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0168539325842697,0,0,0,0,0,0,0.0131086142322097,0,0,0,0,0,0,0.00374531835205993,0,0,0,0.00187265917602996,0.00187265917602996,0,0.00374531835205993
452,12765,0.00168067226890756,0.00336134453781513,0,0,0,0,0,0,0,0.0134453781512605,0.0117647058823529,0.0285714285714286,0,0.00336134453781513,0.33781512605042,0,0,0.00168067226890756,0,0,0,0,0.00504201680672269,0.0521008403361345,0,0,0,0.0487394957983193,0,0,0,0,0,0.00168067226890756,0.00336134453781513,0,0,0,0.00504201680672269,0.0201680672268908,0.129411764705882,0.0319327731092437,0.0218487394957983,0.0403361344537815,0,0.00336134453781513,0.00336134453781513,0,0.00168067226890756,0,0,0,0,0.0521008403361345,0.00168067226890756,0,0,0,0,0,0.00336134453781513,0,0,0,0.00336134453781513,0,0.00840336134453781,0.0285714285714286,0.00336134453781513,0,0,0,0,0,0,0,0.0890756302521008,0,0,0,0,0,0,0.00168067226890756,0,0,0.00504201680672269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0184873949579832,0,0,0,0,0.00168067226890756,0,0.00336134453781513,0,0,0,0,0,0,0.00672268907563025,0,0,0,0,0.00336134453781513,0,0
453,12826,0.00469483568075117,0.00469483568075117,0,0,0.00117370892018779,0,0,0,0.00117370892018779,0.0129107981220657,0.0117370892018779,0.0528169014084507,0,0,0.301643192488263,0.00117370892018779,0,0,0,0.00234741784037559,0,0,0.0187793427230047,0.0469483568075117,0,0,0,0.0293427230046948,0,0,0,0,0,0,0,0,0,0.00117370892018779,0.00234741784037559,0.0140845070422535,0.0868544600938967,0.0258215962441315,0.00586854460093897,0.028169014084507,0,0.00469483568075117,0.0117370892018779,0,0.00117370892018779,0.00117370892018779,0,0,0,0.0528169014084507,0.00586854460093897,0,0,0,0,0.00586854460093897,0.00586854460093897,0.0164319248826291,0,0,0.00234741784037559,0,0.00821596244131455,0.0269953051643192,0,0,0,0,0.00117370892018779,0.00234741784037559,0,0,0.11150234741784,0,0,0,0,0,0,0,0,0,0.0187793427230047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0199530516431925,0,0,0,0.00469483568075117,0,0.00234741784037559,0.0199530516431925,0,0.00469483568075117,0,0,0,0,0.00586854460093897,0,0,0,0.00234741784037559,0.00117370892018779,0,0.00821596244131455
454,12886,0.0017825311942959,0.0035650623885918,0,0,0,0,0,0,0,0.0160427807486631,0.0267379679144385,0.0338680926916221,0,0,0.292335115864528,0,0,0,0,0,0,0,0.0035650623885918,0.0606060606060606,0,0,0,0.0231729055258467,0,0,0.0017825311942959,0,0,0.0017825311942959,0.0017825311942959,0.0017825311942959,0,0,0.0160427807486631,0.0196078431372549,0.122994652406417,0.0285204991087344,0.0035650623885918,0.0392156862745098,0,0,0.0017825311942959,0,0.0017825311942959,0,0,0,0,0.0677361853832442,0.0071301247771836,0,0,0,0,0.0017825311942959,0.0089126559714795,0.0017825311942959,0,0,0.0017825311942959,0,0.0089126559714795,0.0213903743315508,0.0017825311942959,0,0,0,0,0.0035650623885918,0.0017825311942959,0,0.131907308377897,0,0,0.0017825311942959,0,0,0,0,0,0,0.0017825311942959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0142602495543672,0,0,0,0,0,0,0.0053475935828877,0,0,0.0017825311942959,0,0,0,0.0053475935828877,0,0,0,0.0017825311942959,0.0035650623885918,0,0.0035650623885918
455,12937,0,0,0,0,0,0,0,0,0,0.0571428571428571,0,0.0241758241758242,0,0,0.303296703296703,0,0,0,0,0,0,0,0.0153846153846154,0.0857142857142857,0,0,0,0.0131868131868132,0,0,0,0,0,0.0021978021978022,0,0,0,0.0021978021978022,0.010989010989011,0.021978021978022,0.123076923076923,0.0549450549450549,0.0153846153846154,0.0351648351648352,0,0,0.032967032967033,0,0.0043956043956044,0,0,0,0,0.0571428571428571,0,0,0,0,0,0,0.0043956043956044,0,0,0,0,0,0.0043956043956044,0.0043956043956044,0,0,0,0.0021978021978022,0.0021978021978022,0.0021978021978022,0,0,0.0747252747252747,0,0,0,0,0.0021978021978022,0,0,0,0,0.0021978021978022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0241758241758242,0,0,0,0.0021978021978022,0.0021978021978022,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0131868131868132,0,0
456,12977,0.00930232558139535,0.0124031007751938,0,0,0,0,0,0,0.00310077519379845,0.0186046511627907,0.0232558139534884,0.0294573643410853,0,0,0.277519379844961,0,0,0,0,0,0,0,0.00930232558139535,0.0775193798449612,0,0,0,0.0217054263565891,0,0.00465116279069767,0,0,0,0.00155038759689922,0,0.00155038759689922,0,0,0.0062015503875969,0.013953488372093,0.127131782945736,0.0496124031007752,0.0062015503875969,0.0403100775193798,0,0.00155038759689922,0.00155038759689922,0,0.00310077519379845,0,0,0,0,0.0511627906976744,0.00310077519379845,0,0,0,0,0.00310077519379845,0.00310077519379845,0.0062015503875969,0,0,0,0.00155038759689922,0.00465116279069767,0.0217054263565891,0.00155038759689922,0,0,0.00155038759689922,0,0.00465116279069767,0,0,0.0868217054263566,0,0,0.00155038759689922,0,0,0,0,0,0,0.013953488372093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0217054263565891,0,0,0,0,0,0,0.0201550387596899,0,0.00155038759689922,0,0,0,0,0.0062015503875969,0,0,0,0,0.00310077519379845,0,0.00310077519379845
457.5,13037,0.0272727272727273,0.0386363636363636,0,0,0,0,0,0,0,0.0159090909090909,0.0284090909090909,0.0215909090909091,0,0.00227272727272727,0.275,0,0,0.00113636363636364,0,0,0,0,0.0204545454545455,0.0625,0,0.00113636363636364,0,0.0193181818181818,0,0.00227272727272727,0,0,0,0,0.00113636363636364,0,0,0,0.0113636363636364,0.0204545454545455,0.0920454545454545,0.0534090909090909,0.00909090909090909,0.0375,0,0.00227272727272727,0.00227272727272727,0,0.00340909090909091,0,0,0,0,0.0375,0.00340909090909091,0,0,0,0,0.00113636363636364,0.00227272727272727,0.00340909090909091,0,0,0.00340909090909091,0,0.0125,0.0102272727272727,0.00113636363636364,0,0,0,0.00227272727272727,0.00113636363636364,0.00227272727272727,0,0.0886363636363636,0,0,0,0,0,0,0,0,0,0.0193181818181818,0,0,0.00113636363636364,0,0,0,0,0,0,0.00113636363636364,0,0,0,0.00113636363636364,0,0.0215909090909091,0,0,0,0.00113636363636364,0,0.00113636363636364,0.0113636363636364,0,0,0,0,0,0,0.00568181818181818,0,0,0,0,0.00340909090909091,0,0.0147727272727273
458,13057,0.0179372197309417,0.0257847533632287,0,0,0,0,0,0,0,0.0280269058295964,0.0280269058295964,0.0280269058295964,0,0,0.2847533632287,0,0,0,0,0.00112107623318386,0,0,0.023542600896861,0.0605381165919283,0,0,0,0.007847533632287,0,0.00112107623318386,0,0,0,0,0.00224215246636771,0,0,0,0.00672645739910314,0.0179372197309417,0.102017937219731,0.0616591928251121,0.0123318385650224,0.031390134529148,0.00224215246636771,0.00224215246636771,0.00224215246636771,0,0.00336322869955157,0,0,0,0,0.0358744394618834,0.00112107623318386,0.00112107623318386,0,0,0,0.00112107623318386,0.00224215246636771,0.00448430493273543,0,0,0.00112107623318386,0,0.0100896860986547,0.0179372197309417,0,0,0,0.00224215246636771,0.00224215246636771,0.00112107623318386,0,0,0.0852017937219731,0,0,0.00112107623318386,0,0,0,0,0,0,0.015695067264574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0201793721973094,0,0,0,0,0,0.00112107623318386,0.0213004484304933,0,0.00224215246636771,0.00224215246636771,0,0,0,0.00448430493273543,0,0,0,0,0,0,0.0145739910313901
458.5,13077,0.0113636363636364,0.0159090909090909,0,0,0,0,0,0,0,0.0215909090909091,0.0193181818181818,0.0284090909090909,0,0,0.273863636363636,0,0,0.00227272727272727,0,0.00340909090909091,0,0.00113636363636364,0.00681818181818182,0.0681818181818182,0,0.00113636363636364,0,0.0113636363636364,0,0.00113636363636364,0.00113636363636364,0,0,0,0.00113636363636364,0,0,0,0.0170454545454545,0.0125,0.119318181818182,0.0556818181818182,0.0125,0.0306818181818182,0,0.00454545454545455,0.00340909090909091,0,0.00568181818181818,0,0,0,0,0.0477272727272727,0,0.00113636363636364,0,0,0,0.00227272727272727,0.00795454545454545,0.00227272727272727,0,0,0.00113636363636364,0,0.0113636363636364,0.0193181818181818,0.00113636363636364,0,0,0.00340909090909091,0.00227272727272727,0,0,0,0.101136363636364,0,0,0,0,0,0,0,0,0.00113636363636364,0.00568181818181818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00340909090909091,0.0193181818181818,0,0,0,0,0,0.00113636363636364,0.0136363636363636,0,0.00227272727272727,0.00227272727272727,0,0,0,0.00454545454545455,0,0,0,0,0.00454545454545455,0,0.0113636363636364
459,13097,0.0171526586620926,0.0205831903945112,0.00171526586620926,0,0,0,0,0,0.00171526586620926,0.0240137221269297,0.0171526586620926,0.0137221269296741,0,0.00171526586620926,0.202401372212693,0.00171526586620926,0,0,0,0,0,0.00343053173241852,0.0171526586620926,0.0771869639794168,0,0,0,0.0137221269296741,0.00171526586620926,0,0.00171526586620926,0,0,0,0.00686106346483705,0,0,0,0.00857632933104631,0.00686106346483705,0.135506003430532,0.0566037735849057,0.00514579759862779,0.0274442538593482,0,0.0205831903945112,0.0102915951972556,0,0.00857632933104631,0,0,0,0,0.0463121783876501,0,0.00171526586620926,0,0,0,0,0.00857632933104631,0,0,0,0,0,0.0120068610634648,0.0308747855917667,0.00171526586620926,0,0,0.00514579759862779,0,0.00171526586620926,0,0,0.108061749571184,0.00171526586620926,0,0.00171526586620926,0,0,0,0,0,0,0.0102915951972556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0154373927958834,0,0,0,0.00171526586620926,0,0.00171526586620926,0.0205831903945112,0,0.00343053173241852,0.00171526586620926,0,0,0,0.00857632933104631,0,0,0,0,0.00343053173241852,0,0.0102915951972556
459.5,13117,0.0156521739130435,0.0243478260869565,0,0,0,0,0,0,0,0.0208695652173913,0.0121739130434783,0.0208695652173913,0,0,0.156521739130435,0,0,0.00173913043478261,0.00173913043478261,0.00173913043478261,0.00173913043478261,0,0.0139130434782609,0.102608695652174,0,0.00173913043478261,0,0.0104347826086957,0.00173913043478261,0.00347826086956522,0.00347826086956522,0,0.00173913043478261,0,0.00347826086956522,0,0,0,0.00695652173913044,0.00869565217391304,0.158260869565217,0.048695652173913,0.00695652173913044,0.0330434782608696,0.00347826086956522,0.0208695652173913,0,0,0.00695652173913044,0,0,0,0,0.0434782608695652,0.00521739130434783,0.00347826086956522,0,0,0,0,0.00173913043478261,0,0,0,0.00173913043478261,0.00347826086956522,0.00347826086956522,0.0191304347826087,0.00521739130434783,0,0,0.00347826086956522,0.00173913043478261,0.00173913043478261,0.00173913043478261,0,0.11304347826087,0,0,0,0,0,0,0,0,0,0.0121739130434783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0191304347826087,0,0,0,0,0,0,0.031304347826087,0,0.00173913043478261,0.00173913043478261,0,0,0,0.00869565217391304,0,0,0,0.00173913043478261,0.00173913043478261,0,0.0191304347826087
460,13137,0.0232558139534884,0.0299003322259136,0,0,0,0,0,0,0,0.00166112956810631,0.0132890365448505,0.0132890365448505,0,0.00166112956810631,0.13953488372093,0,0,0,0,0,0,0.00332225913621262,0.0116279069767442,0.129568106312292,0,0,0,0.0132890365448505,0,0.00332225913621262,0.00996677740863787,0,0,0,0.0132890365448505,0.00166112956810631,0,0,0.0132890365448505,0.00498338870431894,0.197674418604651,0.0730897009966777,0.00830564784053156,0.0332225913621262,0,0.0215946843853821,0.00166112956810631,0,0.0132890365448505,0,0,0,0,0.0249169435215947,0,0,0.00166112956810631,0,0,0.00166112956810631,0.00498338870431894,0.00332225913621262,0,0.00166112956810631,0.00332225913621262,0.00166112956810631,0.00498338870431894,0.0232558139534884,0.00166112956810631,0,0,0.00166112956810631,0,0,0,0,0.074750830564784,0,0,0,0,0,0,0,0,0.00166112956810631,0.0116279069767442,0,0,0,0,0,0,0,0,0,0,0,0,0.00166112956810631,0,0,0.00664451827242525,0,0,0,0,0,0.00166112956810631,0.0232558139534884,0,0,0,0,0,0,0.0149501661129568,0,0,0.00166112956810631,0.00166112956810631,0.00166112956810631,0,0.00830564784053156
