"sample.depths","sample.ages","Pinus.undiff.","Pinus.subg..Pinus","Pinus.subg..Strobus","Pinaceae..vesiculate..undiff.","Quercus","Carya","Taxodium","Cupressaceae.undiff.","Nyssa","Fagus","Ostrya.Carpinus","Liquidambar","Ulmus","Celtis","Fraxinus.undiff.","Fraxinus.nigra.type","Fraxinus.pennsylvanica.type","Alnus.incana.type","Acer.saccharum.type","Tilia","Ericaceae","Myrica","Betula","Vitis","Ilex","Arecaceae.undiff.","Abies","Acer.negundo.type","Acer.rubrum","Acer.undiff.","Anacardiaceae.undiff.","Bursera","Byrsonima","Ceanothus","Cedrus","Cephalanthus","Ceratiola.ericoides.type","cf..Weinmannia","Chamaecyparis.type","Clethra","Corylus","Cyrilla.racemiflora","Dodonaea","Gordonia","Hedyosmum","Juglans.nigra.type","Larix.Pseudotsuga","Ledum.type","Magnolia","Mimosaceae","Morus","Moraceae.undiff.","Myrtaceae.undiff.","Osmanthus","Parthenocissus","Phoradendron","Picea","Platanus","Podocarpus","Populus","Rhamnaceae.undiff.","Rhus","Rutaceae.undiff.","Sabal","Salix","Sambucus","Sapindus","Serenoa","Shepherdia.canadensis","Symplocos","Taxus","Trema","Tsuga","Viburnum","Ximenia","Zanthoxylum.type","Poaceae","Ambrosia.type","Iva.frutescens.type","Artemisia","Asteraceae.subf..Asteroideae.undiff.","Amaranthaceae.undiff.","Cyperaceae","Xyris","Acalypha.type","Apiaceae","Apocynum","cf..Araliaceae","Arceuthobium.Loranthaceae","Asteraceae.subf..Cichorioideae","Avena.type","Berberidaceae","Beta.vulgaris.type","Brassica","Brassicaceae.undiff.","Bromeliaceae","Campanulaceae","Cistaceae","Caryophyllaceae","cf..Oxalis","Chamaecrista.fasciculata.type","Chamaecrista.type","Dalea","Dalea.candida.type","Dalea.purpurea","Dalea.undiff.","Dianthus.type","Eryngium.type","Euphorbia","Fabaceae.undiff.","Froelichia.type","Galium","Gentianaceae.undiff.","Gentiana.andrewsii.type","Gomphrena.type","Hedysarum","cf..Hypericum","Impatiens","Iva.xanthifolia.type","Lamiaceae","Lechea","Ludwigia.type","Lupinus.type","Malvaceae","Combretaceae.Melastomataceae.undiff.","Onagraceae","Opuntia","Orchidaceae","cf..Physalis","Paronychia.americana","Paronychia.chartacea","Piperaceae.type","Plantago","Polygalaceae","Polygonella.ciliata.type","Polygonella.fimbriata.type","Polygonella.polygama.type","Polygonum.amphibium","Polygonum.tenue.type","Ranunculaceae.undiff.","Rhexia.type","Rosaceae.undiff.","Rubiaceae.undiff.","Rumex","Sanguisorba","Saxifraga.type","Scrophulariaceae.type","Sisyrinchium","Solanaceae.undiff.","Solanum.rostratum","Thalictrum","Tillandsia","Trifolium.repens.type","Urtica.type","Urticaceae.undiff.","Urticales.undiff.","cf..Verbenaceae","Xanthium"
1325,43733,0.360201511335013,0.0125944584382872,0,0,0.128463476070529,0.0201511335012594,0.00251889168765743,0.0100755667506297,0,0,0.0100755667506297,0.00503778337531486,0.0075566750629723,0,0.00251889168765743,0,0,0,0,0,0.0201511335012594,0.0125944584382872,0,0,0.00503778337531486,0,0,0,0.00251889168765743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00251889168765743,0,0,0,0,0,0,0,0,0,0,0,0,0.138539042821159,0.105793450881612,0.0226700251889169,0.00251889168765743,0.035264483627204,0.035264483627204,0.035264483627204,0.00503778337531486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00251889168765743,0,0,0,0,0,0,0,0.00251889168765743,0,0,0,0,0.00251889168765743,0,0,0,0,0,0.00503778337531486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00503778337531486,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1341,44871,0.105392156862745,0.00735294117647059,0,0,0.262254901960784,0.102941176470588,0.00490196078431373,0.0294117647058824,0,0,0.017156862745098,0.00490196078431373,0,0.00245098039215686,0.00245098039215686,0,0,0,0.00245098039215686,0.00245098039215686,0.0294117647058824,0.00980392156862745,0.00245098039215686,0,0.00245098039215686,0,0,0,0,0,0,0,0,0,0,0,0.017156862745098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.156862745098039,0.0563725490196078,0.0147058823529412,0.00245098039215686,0.0686274509803922,0.0196078431372549,0.0416666666666667,0.00490196078431373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00245098039215686,0.0147058823529412,0,0,0,0.00245098039215686,0,0,0.00980392156862745,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1349,45395,0.096938775510204,0.0178571428571429,0.00255102040816327,0,0.23469387755102,0.0408163265306122,0.0229591836734694,0.0153061224489796,0,0,0,0.0153061224489796,0.00510204081632653,0,0,0,0.0127551020408163,0,0,0,0.0459183673469388,0.0153061224489796,0,0,0.0076530612244898,0,0,0.00255102040816327,0,0,0,0,0,0,0,0.00255102040816327,0.00510204081632653,0,0.00255102040816327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.214285714285714,0.0663265306122449,0.0153061224489796,0,0.0433673469387755,0.0510204081632653,0.0357142857142857,0,0,0.00510204081632653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00255102040816327,0,0,0,0,0.00510204081632653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00255102040816327,0,0,0,0,0,0,0.0076530612244898,0,0,0.00255102040816327,0,0,0,0.00255102040816327,0,0,0,0,0,0,0
1357,45887,0.111392405063291,0.00253164556962025,0.00253164556962025,0,0.268354430379747,0.0253164556962025,0.010126582278481,0.0151898734177215,0,0,0.0126582278481013,0.00506329113924051,0.00253164556962025,0,0,0,0.00506329113924051,0,0,0,0.0227848101265823,0.0151898734177215,0.00253164556962025,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00506329113924051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.220253164556962,0.141772151898734,0.0177215189873418,0,0.0354430379746835,0.0329113924050633,0.0227848101265823,0.00506329113924051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00759493670886076,0,0,0,0,0,0,0.00759493670886076,0,0,0.00253164556962025,0,0,0,0,0,0,0,0,0,0,0
1365,46347,0.140468227424749,0.00334448160535117,0,0,0.304347826086957,0.0468227424749164,0.00334448160535117,0.0100334448160535,0,0,0.00668896321070234,0.00334448160535117,0.0100334448160535,0,0,0,0.00668896321070234,0.00668896321070234,0,0,0,0.0100334448160535,0,0,0.00334448160535117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.140468227424749,0.163879598662207,0.020066889632107,0,0.0367892976588629,0.0301003344481605,0.0367892976588629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00334448160535117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00668896321070234,0,0,0,0,0,0,0,0.00334448160535117,0,0,0.00334448160535117,0,0,0,0,0,0,0,0,0,0
1369,46565,0.228239845261122,0.02321083172147,0,0,0.27852998065764,0.0270793036750484,0.00193423597678917,0.0154738878143133,0,0,0.00386847195357834,0.00967117988394584,0.00580270793036751,0.00193423597678917,0.00773694390715667,0,0,0.00193423597678917,0.00193423597678917,0,0.00193423597678917,0.00773694390715667,0,0.00193423597678917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.150870406189555,0.119922630560928,0.00773694390715667,0,0.0290135396518375,0.0328820116054159,0.02321083172147,0.00193423597678917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00193423597678917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00193423597678917,0.011605415860735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1373,46776,0.435064935064935,0.0162337662337662,0,0,0.175324675324675,0.0324675324675325,0.00324675324675325,0.00974025974025974,0,0,0.00974025974025974,0,0.0064935064935065,0.00324675324675325,0.0064935064935065,0,0.00324675324675325,0.00324675324675325,0,0,0.0064935064935065,0.00974025974025974,0,0,0.00324675324675325,0,0,0,0,0,0.00324675324675325,0,0,0,0,0.00324675324675325,0,0,0,0,0,0,0.00324675324675325,0,0,0.00324675324675325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123376623376623,0.0779220779220779,0.0064935064935065,0,0.00974025974025974,0.0227272727272727,0.0162337662337662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00324675324675325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00324675324675325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1381,47187,0.447478991596639,0.0210084033613445,0,0,0.176470588235294,0.0294117647058824,0.00210084033613445,0.0126050420168067,0,0,0.0147058823529412,0.00210084033613445,0.00630252100840336,0,0,0,0.00420168067226891,0,0,0,0.00840336134453781,0.0357142857142857,0,0,0.00210084033613445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00210084033613445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.096638655462185,0.0630252100840336,0.0105042016806723,0.00420168067226891,0.0189075630252101,0.023109243697479,0.0147058823529412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00420168067226891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1389,47588,0.635696821515892,0.0440097799511002,0.00244498777506112,0,0.0635696821515892,0.0342298288508557,0,0.00488997555012225,0,0,0.00488997555012225,0.019559902200489,0.00733496332518337,0,0,0,0.00488997555012225,0.00488997555012225,0,0.00244498777506112,0.019559902200489,0.0293398533007335,0,0.00244498777506112,0,0.00244498777506112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00244498777506112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0415647921760391,0.0220048899755501,0.00244498777506112,0,0.00733496332518337,0.0171149144254279,0.0097799511002445,0.00244498777506112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00244498777506112,0,0.00244498777506112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00488997555012225,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00244498777506112,0,0,0,0,0,0,0
1397,47983,0.664141414141414,0.0808080808080808,0,0,0.0707070707070707,0.0303030303030303,0.00252525252525253,0.00252525252525253,0,0,0.00505050505050505,0.00252525252525253,0.00252525252525253,0,0,0,0.00505050505050505,0,0,0,0.0101010101010101,0.0126262626262626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00252525252525253,0,0,0,0,0,0.00252525252525253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0353535353535354,0.0176767676767677,0.00252525252525253,0,0.0151515151515152,0.0151515151515152,0.0126262626262626,0,0,0.00505050505050505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00252525252525253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1414,NA,0.143958868894602,0.0205655526992288,0,0,0.236503856041131,0.0205655526992288,0.0051413881748072,0.0154241645244216,0,0,0.0025706940874036,0.0077120822622108,0.0154241645244216,0.0025706940874036,0,0.0025706940874036,0.0051413881748072,0,0,0,0.0719794344473008,0.0154241645244216,0,0,0.0025706940874036,0,0,0,0,0,0,0,0,0,0,0,0.0077120822622108,0,0,0.0025706940874036,0,0.0025706940874036,0,0,0,0,0,0,0,0.0025706940874036,0,0,0,0,0,0,0,0.0025706940874036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136246786632391,0.077120822622108,0.0231362467866324,0.0025706940874036,0.025706940874036,0.0359897172236504,0.0796915167095116,0.0051413881748072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0025706940874036,0,0,0.0025706940874036,0,0,0,0,0,0,0,0.0025706940874036,0,0,0,0,0.0025706940874036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0025706940874036,0.0051413881748072,0,0,0,0,0,0,0.0051413881748072,0,0,0.0025706940874036,0,0,0,0.0025706940874036,0,0,0,0,0,0,0
1422,NA,0.226130653266332,0.0175879396984925,0,0,0.201005025125628,0.0251256281407035,0.00753768844221105,0.0150753768844221,0,0,0.0100502512562814,0.0100502512562814,0.00251256281407035,0,0.00251256281407035,0,0,0,0,0,0.108040201005025,0.0150753768844221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00251256281407035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21608040201005,0.0351758793969849,0.00251256281407035,0,0.0226130653266332,0.0125628140703518,0.0452261306532663,0.0150753768844221,0,0,0,0,0,0.00251256281407035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00251256281407035,0,0,0,0,0,0,0.00251256281407035,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1430,NA,0.231884057971014,0.00869565217391304,0,0,0.220289855072464,0.0405797101449275,0.00289855072463768,0.0347826086956522,0,0.00289855072463768,0.00579710144927536,0.00579710144927536,0.0144927536231884,0,0,0,0.00579710144927536,0,0,0,0.121739130434783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00869565217391304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00289855072463768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00289855072463768,0,0,0.150724637681159,0.0521739130434783,0.00289855072463768,0,0.0115942028985507,0.0202898550724638,0.0405797101449275,0.00289855072463768,0,0,0,0,0,0,0,0,0,0,0.00289855072463768,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00289855072463768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00289855072463768,0,0,0,0,0,0,0,0
1434,NA,0.170068027210884,0.0158730158730159,0,0,0.231292517006803,0.0294784580498866,0,0.0226757369614512,0,0,0.00680272108843537,0.0113378684807256,0.0113378684807256,0,0.0113378684807256,0,0,0,0,0,0.0997732426303855,0.0226757369614512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.036281179138322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00226757369614512,0,0,0,0,0,0,0,0,0,0,0,0.129251700680272,0.104308390022676,0.0090702947845805,0,0.0294784580498866,0.0317460317460317,0.0204081632653061,0.00226757369614512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00226757369614512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1438,NA,0.214067278287462,0.0152905198776758,0,0,0.174311926605505,0.0305810397553517,0.00611620795107034,0.0091743119266055,0,0,0.0214067278287462,0.0091743119266055,0.00611620795107034,0,0,0,0.00305810397553517,0,0.00305810397553517,0,0.116207951070336,0.0122324159021407,0,0,0.00305810397553517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00305810397553517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17737003058104,0.0672782874617737,0.00611620795107034,0,0.036697247706422,0.0519877675840979,0.0305810397553517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00305810397553517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1446,NA,0.164141414141414,0.00757575757575758,0.0429292929292929,0,0.21969696969697,0.0378787878787879,0,0.00505050505050505,0,0.00252525252525253,0.0176767676767677,0.0176767676767677,0.0151515151515152,0,0,0,0.00757575757575758,0.00505050505050505,0,0,0.0858585858585859,0.0151515151515152,0.00252525252525253,0,0.00505050505050505,0,0,0,0,0,0,0,0,0,0,0.00252525252525253,0.00757575757575758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00252525252525253,0,0,0,0,0,0,0,0,0,0,0,0.00252525252525253,0,0,0,0,0,0,0,0,0,0,0.166666666666667,0.0580808080808081,0.0151515151515152,0,0.0176767676767677,0.0227272727272727,0.0353535353535354,0.00252525252525253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0126262626262626,0,0,0,0,0,0,0.00252525252525253,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1454,NA,0.165079365079365,0.0158730158730159,0.00634920634920635,0,0.323809523809524,0.00952380952380952,0,0.0158730158730159,0,0.00317460317460317,0.00952380952380952,0.00317460317460317,0.0126984126984127,0.00317460317460317,0,0,0.00317460317460317,0.00317460317460317,0,0.00317460317460317,0.019047619047619,0.0126984126984127,0,0,0,0.00317460317460317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00317460317460317,0,0,0,0,0,0,0,0.00317460317460317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.158730158730159,0.0888888888888889,0.0412698412698413,0,0.0126984126984127,0.0222222222222222,0.0253968253968254,0.00317460317460317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00317460317460317,0.00317460317460317,0,0,0,0,0,0.00634920634920635,0,0,0,0.00317460317460317,0,0,0.0126984126984127,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1462,NA,0.131756756756757,0.00675675675675676,0,0,0.375,0.0236486486486486,0,0.0101351351351351,0,0,0,0.00337837837837838,0.0101351351351351,0,0,0,0.00337837837837838,0.00337837837837838,0,0,0.0168918918918919,0.0236486486486486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.128378378378378,0.0810810810810811,0.0371621621621622,0,0.0472972972972973,0.0371621621621622,0.027027027027027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00675675675675676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00337837837837838,0,0,0,0,0.00337837837837838,0,0,0,0,0,0,0.00337837837837838,0,0,0,0,0,0,0,0,0.00675675675675676,0,0,0,0,0,0,0.00337837837837838,0,0,0.00337837837837838,0,0,0,0.00337837837837838,0,0,0,0,0,0,0
1470,NA,0.095959595959596,0,0,0,0.368686868686869,0.0252525252525253,0,0.00505050505050505,0,0,0.0101010101010101,0.0126262626262626,0.0101010101010101,0,0,0,0.00252525252525253,0,0,0,0.0176767676767677,0.0151515151515152,0.00252525252525253,0,0.00252525252525253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00252525252525253,0,0.00505050505050505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00252525252525253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123737373737374,0.138888888888889,0.0176767676767677,0,0.0176767676767677,0.0378787878787879,0.0454545454545455,0.00757575757575758,0,0.00505050505050505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00252525252525253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0151515151515152,0,0,0,0.00252525252525253,0,0,0.00757575757575758,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1487,NA,0.0875,0.003125,0,0,0.340625,0.00625,0,0.0125,0,0,0.00625,0.0125,0.00625,0,0.003125,0,0.00625,0,0,0,0.009375,0,0,0.00625,0.00625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003125,0,0,0,0.003125,0,0,0,0,0,0.003125,0,0,0,0,0,0,0,0,0,0,0,0,0.096875,0.203125,0.04375,0,0.046875,0.040625,0.03125,0.003125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00625,0,0,0,0,0.003125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1503,NA,0.0780590717299578,0.00421940928270042,0,0,0.185654008438819,0.029535864978903,0,0.00632911392405063,0,0,0.00632911392405063,0.00632911392405063,0.00421940928270042,0.00210970464135021,0.0105485232067511,0,0,0,0,0,0.0379746835443038,0.00632911392405063,0.00421940928270042,0,0.00632911392405063,0,0,0,0,0,0,0,0,0,0.00421940928270042,0,0,0,0,0,0,0,0,0.00210970464135021,0,0,0,0,0,0.00210970464135021,0,0,0,0.00210970464135021,0,0,0,0,0,0,0,0,0.00210970464135021,0,0,0,0,0,0,0,0,0,0,0,0,0,0.191983122362869,0.20042194092827,0.0421940928270042,0,0.0548523206751055,0.0569620253164557,0.0358649789029536,0,0,0.00210970464135021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00210970464135021,0,0,0,0.00210970464135021,0,0.00421940928270042,0,0.00210970464135021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00421940928270042,0,0,0,0,0,0,0
1511,NA,0.100502512562814,0.0100502512562814,0.00251256281407035,0,0.281407035175879,0.0301507537688442,0.0150753768844221,0.00753768844221105,0,0,0.0226130653266332,0.00753768844221105,0.0050251256281407,0,0,0.0125628140703518,0,0,0,0,0.0628140703517588,0.0251256281407035,0,0,0.0100502512562814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00251256281407035,0.00251256281407035,0,0,0,0,0,0,0.00251256281407035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00251256281407035,0,0,0,0,0.155778894472362,0.0678391959798995,0.0276381909547739,0.00251256281407035,0.0552763819095477,0.0452261306532663,0.0201005025125628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00251256281407035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0100502512562814,0.0050251256281407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00251256281407035,0,0,0,0,0.00251256281407035,0,0
1519,NA,0.15970515970516,0.0122850122850123,0,0,0.434889434889435,0.0319410319410319,0.00491400491400491,0.0221130221130221,0,0,0.00491400491400491,0.00245700245700246,0.00982800982800983,0,0,0,0,0.00491400491400491,0,0.00245700245700246,0.0368550368550369,0.0147420147420147,0,0,0.00245700245700246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00245700245700246,0,0,0,0,0,0,0.00245700245700246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13022113022113,0.0368550368550369,0.00982800982800983,0,0.0171990171990172,0.0221130221130221,0.027027027027027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00245700245700246,0,0,0,0,0,0,0,0.00245700245700246,0,0,0,0,0,0,0,0,0,0.00245700245700246,0,0,0,0
1535,NA,0.107023411371237,0.0100334448160535,0,0,0.240802675585284,0.0334448160535117,0,0.00668896321070234,0,0,0.00668896321070234,0.00334448160535117,0.00334448160535117,0,0,0,0,0.00668896321070234,0,0,0.0100334448160535,0.0133779264214047,0,0,0.00334448160535117,0.00334448160535117,0,0,0,0.00334448160535117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00334448160535117,0,0,0,0,0,0,0.107023411371237,0.22742474916388,0.0267558528428094,0,0.0367892976588629,0.103678929765886,0.0334448160535117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00334448160535117,0,0,0.00334448160535117,0,0,0,0,0,0.00334448160535117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1577,NA,0.069069069069069,0.009009009009009,0,0,0.363363363363363,0.006006006006006,0.003003003003003,0.042042042042042,0,0,0.003003003003003,0.006006006006006,0.006006006006006,0.003003003003003,0.003003003003003,0,0,0,0.006006006006006,0,0.006006006006006,0.006006006006006,0.003003003003003,0,0.003003003003003,0.003003003003003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003003003003003,0,0,0,0,0,0,0,0.003003003003003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0990990990990991,0.135135135135135,0.0540540540540541,0,0.051051051051051,0.036036036036036,0.045045045045045,0.003003003003003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003003003003003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003003003003003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012012012012012,0,0,0,0,0,0.003003003003003,0,0,0.006006006006006,0,0,0,0,0.003003003003003,0,0,0,0,0,0,0,0,0
